#{"t_start": 1656794363.5095675, "env_id": "uav-v0"}
r,l,t
-12727.529441,600,26.695248
-7176.485373,600,52.817188
-6808.526017,600,78.97744
-6562.59468,600,116.705464
-13363.425673,600,142.942079
-11746.69495,600,187.713259
-12931.635205,600,225.342342
-4755.908871,600,251.539296
-4016.663378,600,277.732692
-6294.784351,600,303.97511
-17244.084526,600,360.041293
-3835.366358,600,386.178675
-6059.801407,600,412.268126
-3471.604451,600,449.660336
-13343.57706,600,475.787045
635.558551,600,520.51213
-14082.753826,600,546.704228
-3849.994532,600,583.948329
-2555.49573,600,610.110477
-5062.674626,600,636.216979
-4716.290557,600,692.185466
-7571.643026,600,718.308848
-1923.009823,600,744.440832
-3857.449088,600,781.728879
2701.40999,600,807.904646
-8119.539493,600,834.09783
-4907.179383,600,878.742625
279.812911,600,915.902077
11.344731,600,941.961629
-2401.247335,600,968.081451
-1746.350682,600,1005.358357
-2018.810893,600,1050.001406
1590.156524,600,1076.115856
-5933.622062,600,1102.364932
-5115.417249,600,1139.515241
-13643.905765,600,1165.705596
-13402.959214,600,1210.515978
3425.419194,600,1247.649136
-6088.737188,600,1273.714895
-312.794354,600,1299.822373
-2275.07954,600,1337.061677
-1480.391323,600,1381.580632
-1583.118932,600,1407.675853
-2612.874192,600,1433.866143
739.460274,600,1470.966789
-4303.919044,600,1497.080595
5046.689363,600,1541.575901
-8202.18934,600,1578.765359
-2057.892796,600,1604.906251
1200.661523,600,1631.060721
3985.526435,600,1657.310817
1166.870568,600,1694.447199
1527.10323,600,1738.927475
2216.901982,600,1765.07231
-332.025123,600,1802.215682
-265.942705,600,1828.312265
-3751.385592,600,1854.420301
-392.743005,600,1899.262139
-6115.15735,600,1936.357678
-5229.861022,600,1962.512403
-2822.385139,600,1988.733527
4772.966741,600,2025.843376
1103.5528,600,2070.445769
-2180.245094,600,2096.613896
4230.022239,600,2133.759376
-14399.40515,600,2159.837075
-2385.934767,600,2185.913585
-2272.359804,600,2230.708388
-462.877091,600,2267.846693
-210.430507,600,2293.933404
