#{"t_start": 1656794363.5169487, "env_id": "uav-v0"}
r,l,t
-13252.210489,600,28.731591
-15579.821031,600,56.890609
-14451.41231,600,85.015054
-20118.531548,600,127.144917
-14093.180655,600,155.312122
-9075.867523,600,203.909902
-22947.742463,600,246.334949
-4856.550557,600,274.494359
-4438.745768,600,302.437159
-21628.690105,600,330.485409
-23765.002526,600,393.626503
-14108.295538,600,421.243786
-12365.913071,600,448.854772
-10204.798682,600,490.256564
-5458.333427,600,517.990194
-1359.728326,600,566.436231
-19220.712069,600,594.416714
-4377.958663,600,636.906891
-11160.903023,600,664.96639
-10091.862478,600,693.016115
-7329.645966,600,755.408211
-6089.332705,600,783.402531
-13100.675651,600,811.251934
-2444.308001,600,853.54897
-4896.716086,600,881.501947
-9221.195882,600,909.36158
-9850.26066,600,957.63528
-6916.434597,600,1000.107343
1286.669422,600,1028.093323
-9205.299689,600,1056.1257
-4871.776301,600,1098.985753
-3822.121444,600,1147.845363
-6123.621237,600,1175.959625
-682.40435,600,1203.981067
1315.359866,600,1246.601059
-1848.493489,600,1274.67426
-4230.713938,600,1323.165319
459.863278,600,1365.674202
-1342.743852,600,1393.681698
-5326.26409,600,1421.79864
-6056.389285,600,1464.870185
-983.723329,600,1513.616829
-13838.92214,600,1541.74398
-44.206823,600,1569.753459
-3826.77219,600,1612.158221
-12246.94868,600,1640.194771
-3019.603479,600,1688.908852
1499.294356,600,1731.118215
-4853.431283,600,1759.306971
3509.59634,600,1787.334422
-1450.780418,600,1815.582294
-3819.194012,600,1857.627739
-2360.569441,600,1906.130126
-3429.939711,600,1934.292099
-897.67013,600,1976.72017
1153.834757,600,2004.874021
-3264.302249,600,2032.973998
-2697.791933,600,2081.462202
504.489753,600,2123.763946
-6272.545908,600,2151.91936
-17569.725128,600,2180.023345
-3997.933419,600,2222.198619
-3147.561461,600,2270.138699
3224.839713,600,2297.873345
-3110.176713,600,2339.329092
-1150.739479,600,2367.146048
-856.853792,600,2395.041708
-3517.53431,600,2443.600261
2545.197205,600,2485.814388
-342.445787,600,2513.707762
-1146.318704,600,2541.55992
-450.935798,600,2583.840206
1120.782839,600,2632.594722
-2446.365324,600,2660.519083
-158.806171,600,2688.464009
-2126.193127,600,2730.175078
2022.471398,600,2758.055231
-666.224257,600,2785.919832
-3911.42765,600,2847.799341
-2610.327673,600,2875.711203
-2048.632436,600,2903.699811
-2380.819,600,2945.19742
1953.412829,600,2972.972803
-1494.474943,600,3021.072023
-1422.612385,600,3048.74666
-585.099111,600,3089.846804
907.925307,600,3117.480987
-1788.999514,600,3145.09946
-2818.759247,600,3206.55248
2776.327753,600,3234.46049
1520.192872,600,3262.34749
193.81701,600,3290.337499
-607.851615,600,3331.927291
-1585.210958,600,3380.050344
-4630.773307,600,3407.802149
762.440313,600,3449.133766
951.760781,600,3476.854546
-526.34592,600,3504.660614
1031.247571,600,3566.087774
-1784.136887,600,3594.024614
-740.28033,600,3621.878184
-3063.631723,600,3649.684836
-2671.328085,600,3691.206697
2708.779506,600,3719.034604
2294.114369,600,3767.214688
-1186.781344,600,3808.894971
-15024.629605,600,3836.755902
3169.113313,600,3864.664272
-4050.979583,600,3892.506189
-3880.22026,600,3953.914358
-1960.307476,600,3981.506125
2480.495407,600,4009.348979
-404.264426,600,4050.129579
7.454814,600,4077.604948
1053.815215,600,4124.874281
-1898.35668,600,4152.367787
-3301.019171,600,4193.163499
-771.13989,600,4220.866555
3149.266923,600,4248.702367
1853.775819,600,4310.660049
-3015.525845,600,4338.554602
-5328.333484,600,4366.423386
1557.562471,600,4407.980308
-81.06249,600,4435.83332
-8590.46095,600,4463.500354
-2495.184309,600,4511.775085
393.797066,600,4553.32525
355.670242,600,4581.213423
4366.853557,600,4608.750869
-11564.337955,600,4650.043739
1699.609623,600,4698.429841
-42.226791,600,4726.400966
-9331.704326,600,4754.301725
234.525158,600,4796.198656
-2803.112409,600,4824.137338
1771.168796,600,4872.268054
-646.308814,600,4913.416792
5064.223175,600,4941.142223
-2099.041687,600,4968.832994
-516.865518,600,5010.485151
-6500.548269,600,5058.703339
558.558426,600,5086.659638
2142.052209,600,5114.649097
-1028.280484,600,5156.093445
491.485939,600,5183.958489
1343.23413,600,5232.164551
-1592.424151,600,5273.398707
790.860975,600,5301.086407
