#{"t_start": 1656794363.5021086, "env_id": "uav-v0"}
r,l,t
-15236.942274,600,26.066039
-14798.006765,600,51.587753
-12971.998654,600,77.121822
-4850.68819,600,114.259799
-20073.768466,600,139.909459
-13199.559465,600,183.64825
-11220.854547,600,220.778592
-11195.635036,600,246.41969
-10618.833237,600,272.071051
-11133.233771,600,297.73996
-5068.64079,600,352.96253
-9343.151656,600,378.55235
-16795.012632,600,404.125881
-7211.485104,600,441.191364
-19617.072792,600,466.818288
-6367.702779,600,510.450503
-9353.792843,600,536.062914
-1079.519102,600,573.084864
-7331.293133,600,598.79773
-12746.257419,600,624.452543
-418.931329,600,679.599748
-17693.263757,600,705.212761
-7550.214355,600,730.809296
-8427.949809,600,767.657302
-5463.054363,600,793.352117
-9922.648903,600,818.91883
-3557.698251,600,862.460662
-1124.030723,600,899.297293
-7211.841948,600,924.883042
-10230.697943,600,950.504463
-10011.155237,600,987.234604
-8221.030028,600,1031.067041
-355.454392,600,1056.65466
-2507.651994,600,1082.241624
-4953.60179,600,1119.055643
-936.205244,600,1144.638618
-1802.088607,600,1188.37695
-619.251816,600,1225.291465
-6051.755937,600,1251.032258
-5661.137977,600,1276.709897
1240.564078,600,1313.544265
-445.985265,600,1357.437274
2988.384315,600,1383.064908
-592.31153,600,1408.618922
-2529.828242,600,1445.422576
-4008.943579,600,1471.081014
-3109.27041,600,1514.768773
-6700.496275,600,1551.576838
-652.054533,600,1577.270209
-784.648905,600,1602.89786
-1042.688619,600,1628.499854
-229.361699,600,1665.296271
-10384.014072,600,1709.175785
-4618.267072,600,1734.879911
-6915.474718,600,1771.762484
-1265.942667,600,1797.538888
-3106.831549,600,1823.279012
-2640.229749,600,1867.132144
-2472.133533,600,1903.94974
-9195.535228,600,1929.614528
1112.277558,600,1955.250113
-4279.475982,600,1992.052061
1248.294725,600,2035.902014
-99.433082,600,2061.523388
-251.423454,600,2098.348542
1180.013209,600,2124.042522
-1397.382662,600,2149.701804
-8234.934316,600,2193.464739
806.371811,600,2230.313343
400.968212,600,2256.029009
-4217.881458,600,2281.829926
-7002.88762,600,2318.644149
-326.356133,600,2362.574445
-5249.997372,600,2388.280186
-2875.535,600,2414.065036
2491.509745,600,2450.855763
-770.323944,600,2476.577945
2271.936262,600,2502.211835
-2522.795474,600,2557.085518
-3057.861427,600,2582.811549
-4029.248695,600,2608.553812
-10447.355358,600,2645.32463
-567.355579,600,2671.04808
503.446673,600,2714.906989
-1462.783277,600,2740.614691
-1013.98718,600,2777.324492
51.028225,600,2803.054988
-1813.589852,600,2828.706279
-1772.763525,600,2883.589896
150.407948,600,2909.363489
-1443.691882,600,2935.158638
-1662.864598,600,2960.906559
-3359.499216,600,2997.731669
-38.277686,600,3041.665144
-110.341403,600,3067.351142
1587.744677,600,3104.160913
1435.671516,600,3129.893202
-4022.869448,600,3155.61586
-2468.960264,600,3210.521821
1257.06397,600,3236.282733
-1666.294792,600,3262.029962
237.282599,600,3287.761042
-1158.248183,600,3324.61994
2221.01285,600,3350.363628
-2570.226912,600,3394.241852
-2553.724291,600,3431.02069
447.753145,600,3456.746832
-192.271532,600,3482.463876
1133.083742,600,3508.170078
-5366.950081,600,3563.05175
-8809.263721,600,3588.810931
1509.609299,600,3614.531141
508.163258,600,3651.317924
-1124.898517,600,3677.083522
-1308.918697,600,3720.970184
-3027.76773,600,3746.669651
-769.078634,600,3783.393389
2151.7388,600,3809.05387
-141.419225,600,3834.713026
1266.094619,600,3890.134405
1785.647212,600,3915.89822
-1603.380302,600,3941.635472
346.278597,600,3978.439558
-4275.519362,600,4004.161071
2100.907397,600,4029.916782
1222.033499,600,4073.776077
-69.793351,600,4110.50311
454.542321,600,4136.222187
1107.431816,600,4161.955568
-337.597332,600,4198.808104
