#{"t_start": 1656794363.5039344, "env_id": "uav-v0"}
r,l,t
1095.567672,600,29.524886
-2590.596059,600,58.563368
-1182.81121,600,87.545541
-17391.433267,600,131.028891
-6726.885714,600,160.003187
-5476.572112,600,209.818421
-12627.704053,600,253.871227
-21038.87164,600,282.758737
-3214.999796,600,311.513407
-6274.672426,600,340.53085
-14960.273007,600,405.450633
-1914.467625,600,433.766668
-14259.248387,600,462.116239
-15498.190762,600,504.83944
-12133.376259,600,533.426979
-13925.577622,600,583.201042
-10205.027916,600,611.989248
2521.957055,600,655.739115
-2517.444228,600,684.543972
-11939.362888,600,713.252739
-8446.527095,600,778.204009
-4853.099647,600,806.739723
-4951.19944,600,835.428455
-6016.740307,600,879.137004
-4713.368909,600,907.911677
-3625.910041,600,936.526437
-5723.348744,600,986.181992
-9023.497354,600,1029.99913
-3517.050949,600,1058.855783
-10188.06804,600,1087.694615
-2781.190186,600,1131.893298
-7078.824471,600,1181.744013
-7690.052248,600,1210.495372
-4258.77358,600,1239.385236
-3525.653063,600,1282.936121
-4907.57356,600,1311.701574
-5387.140389,600,1361.743729
-6239.388028,600,1405.279931
198.539095,600,1434.885866
399.815348,600,1463.861489
-8998.123013,600,1507.866156
-5321.436999,600,1557.631749
1090.799027,600,1586.372402
-1190.724924,600,1615.194412
3319.895933,600,1658.889973
-3758.899593,600,1687.694307
-2351.377652,600,1737.469373
-7448.126131,600,1780.978956
1590.062388,600,1809.872767
1791.586209,600,1838.700057
-1443.962714,600,1867.399413
-3572.895728,600,1910.754747
-591.880113,600,1960.479208
459.534868,600,1989.196962
-6745.371836,600,2033.055079
27.370747,600,2061.86082
-6212.662408,600,2090.538772
-7538.443507,600,2140.547096
-2472.249296,600,2184.649954
2674.674714,600,2213.596251
-1613.17335,600,2242.296615
-2639.994872,600,2285.107587
1747.947662,600,2333.980021
583.611166,600,2362.341053
-1084.471783,600,2405.104439
-903.609997,600,2433.721256
927.566326,600,2462.473845
-3528.709776,600,2512.100988
375.548731,600,2555.220431
-11521.043157,600,2583.829157
123.185886,600,2612.372674
1045.806829,600,2655.147847
-2638.282226,600,2704.671793
-3272.227753,600,2733.23706
-2450.643097,600,2761.902728
2463.284386,600,2804.650794
666.844893,600,2833.191382
-4680.773451,600,2861.943115
1435.452302,600,2925.953177
1392.753219,600,2954.464008
2892.663377,600,2982.99098
-519.359502,600,3025.66442
-2875.152848,600,3054.182465
-1453.158547,600,3103.438046
-4844.941847,600,3131.961884
-240.482478,600,3174.756967
2773.526123,600,3203.361929
1154.523667,600,3232.097002
-6285.048041,600,3296.27184
-0.149118,600,3324.923046
2089.417061,600,3353.404112
4942.727493,600,3381.997776
-1709.792537,600,3425.086267
2427.025535,600,3474.492378
-3647.006048,600,3503.073434
-1056.952831,600,3545.679872
-1922.327039,600,3574.193987
270.147144,600,3602.807738
-2592.999897,600,3666.293066
1796.015877,600,3695.031183
1081.843496,600,3723.581841
-8113.324352,600,3752.227586
-2713.916061,600,3795.218484
-2642.02285,600,3823.899879
-2173.88003,600,3873.764181
-4293.978634,600,3916.298384
-1005.560371,600,3944.739704
922.970528,600,3973.197078
980.537867,600,4001.712567
-218.330533,600,4064.868273
1973.162074,600,4093.044832
-3291.924845,600,4121.193611
1336.007091,600,4163.151053
1365.599664,600,4191.46927
-4995.876953,600,4240.798572
379.942242,600,4269.351493
-380.237451,600,4312.36833
3644.675012,600,4341.007157
1918.810034,600,4369.599465
-1310.388302,600,4433.23684
610.364266,600,4461.646584
3191.617272,600,4490.146619
2456.11902,600,4533.417505
-5045.301155,600,4561.796979
-455.58384,600,4590.392973
-2243.827988,600,4639.418092
-1945.795826,600,4682.614861
4056.666221,600,4711.352187
3639.856495,600,4739.964091
-807.733053,600,4783.152443
2074.209667,600,4832.754807
-560.6964,600,4861.262599
646.340219,600,4889.739562
2094.283437,600,4932.574481
2456.699788,600,4961.102804
-4721.9959,600,5010.559242
-712.502102,600,5053.695781
914.878065,600,5082.381709
1189.744715,600,5110.968026
1648.650942,600,5153.951303
398.369724,600,5203.587608
2147.423027,600,5232.05932
-2635.564625,600,5260.51881
5216.463386,600,5303.260669
1538.804375,600,5331.876216
934.062931,600,5381.4813
2650.166129,600,5424.355641
3016.76459,600,5452.897279
-3057.911373,600,5481.385725
-6363.428084,600,5509.845452
-3021.701444,600,5552.546789
-2638.229846,600,5601.893141
2619.33297,600,5630.395247
3109.314744,600,5673.092312
-5902.707738,600,5701.516654
2189.855075,600,5729.980339
233.196466,600,5778.988884
119.553386,600,5820.715959
-897.284732,600,5848.829447
4909.218102,600,5876.929371
3072.187864,600,5919.555978
4054.87041,600,5968.865467
1813.70553,600,5997.454174
4165.325455,600,6039.940308
736.665823,600,6068.431066
-1051.981271,600,6096.830111
3885.317224,600,6146.259322
1500.0775,600,6189.22635
6070.366694,600,6217.812313
2150.235929,600,6246.377759
3072.479428,600,6289.063772
-1596.355674,600,6338.301869
3933.524275,600,6366.67873
-5431.75992,600,6395.115318
3804.034868,600,6437.915251
5179.68199,600,6466.494945
2534.976479,600,6495.199791
4051.338755,600,6559.496667
-2807.536671,600,6587.94406
2852.314477,600,6616.476074
3445.977055,600,6659.208433
-1845.858175,600,6687.763391
1579.198545,600,6737.344583
4298.255642,600,6765.732198
1891.566182,600,6809.008195
4564.824682,600,6837.77434
1892.565497,600,6866.374239
2871.534312,600,6930.141416
4087.780787,600,6958.688379
2128.815734,600,6987.205577
1143.382443,600,7015.621836
3841.169343,600,7058.059305
3635.620991,600,7107.323056
875.847282,600,7135.873248
-1666.544475,600,7178.98916
2679.48861,600,7207.360097
3536.040271,600,7235.765218
3265.621845,600,7299.298809
2243.805005,600,7327.680763
-1075.059303,600,7356.278881
-309.835492,600,7384.695781
1595.1597,600,7427.472451
197.751468,600,7456.101886
4997.147051,600,7504.604069
3559.048003,600,7546.259661
4578.545509,600,7574.235306
3223.642791,600,7602.299758
-208.235837,600,7630.397481
5893.715796,600,7693.747229
2880.593917,600,7722.20514
3456.168056,600,7750.731436
2933.759499,600,7793.742512
-3122.847828,600,7822.23584
-24279.718638,600,7871.415374
1958.565338,600,7899.945763
3867.077891,600,7942.88018
-1020.488938,600,7971.353495
6812.073162,600,7999.899756
-7515.153294,600,8063.652085
1603.533698,600,8092.169874
2170.827554,600,8120.655754
3020.309961,600,8163.716644
1154.066117,600,8192.341134
2859.939729,600,8241.529884
3318.622362,600,8270.104225
-6080.108667,600,8313.152246
2023.57487,600,8341.826676
1240.973231,600,8370.353113
1112.911773,600,8412.983013
3453.857267,600,8462.348608
4918.155018,600,8492.112772
2268.290027,600,8520.423153
1015.893331,600,8563.116604
