#{"t_start": 1656758397.452877, "env_id": "uav-v2"}
r,l,t
-3534.534515,600,17.465125
-6683.083989,600,35.314155
-883.442725,600,52.642955
-6174.596748,600,81.487663
-3327.799049,600,99.168892
-4865.415002,600,130.026419
-8207.448066,600,159.20565
-2449.845241,600,176.874034
-1617.848755,600,194.494319
-6785.363104,600,212.177145
-4470.501617,600,255.020354
-3256.235868,600,272.275319
-2697.684351,600,289.946119
-1661.951384,600,318.317511
-2498.153019,600,336.290968
-885.413637,600,367.723563
-1683.553435,600,385.170266
-1405.809166,600,412.262114
-1255.299538,600,428.828974
-4304.349915,600,445.453812
-4047.195077,600,485.204448
165.238154,600,502.775199
-2701.273004,600,520.303612
-2364.403922,600,549.807497
-913.552633,600,567.67862
-457.134592,600,585.034168
-1058.105577,600,616.481661
-940.869688,600,645.662481
-1051.058913,600,663.19608
-3626.152982,600,680.914931
-413.586007,600,709.685999
-597.452797,600,741.085399
-338.334007,600,758.556056
-656.747929,600,776.193039
-666.57745,600,804.358525
-502.989554,600,822.107242
-666.505929,600,852.457888
-437.060216,600,881.717522
-138.777128,600,899.160198
-849.724063,600,916.661284
-757.255145,600,945.417683
-86.342427,600,976.113001
-85.062614,600,993.426849
-8224.005445,600,1011.135271
-352.817892,600,1040.005075
-215.536298,600,1057.122841
-395.641928,600,1088.314671
-243.475355,600,1117.613089
-110.145688,600,1135.201566
-0.237444,600,1152.888583
198.736977,600,1170.698013
-2353.338024,600,1199.587183
189.675048,600,1230.925629
161.301421,600,1248.409368
-148.202445,600,1276.54721
57.543187,600,1294.097381
-632.002965,600,1311.359818
-239.156775,600,1342.252227
-87.61641,600,1370.603544
-1327.171721,600,1387.901059
319.064625,600,1405.09712
120.684043,600,1432.917381
-24.955332,600,1463.087144
38.543778,600,1480.318299
39.19354,600,1508.485296
544.318235,600,1525.844444
-186.77731,600,1542.858642
174.287847,600,1573.214319
53.019759,600,1600.805942
8.454566,600,1617.915617
124.401946,600,1634.961174
48.199001,600,1662.788474
-8.332442,600,1692.5788
261.645757,600,1709.716408
237.184695,600,1726.973538
51.85032,600,1754.474865
-172.487696,600,1771.793729
79.305892,600,1788.837599
49.549267,600,1830.521666
187.535735,600,1847.715512
135.960872,600,1864.812104
230.960395,600,1892.824842
20.103326,600,1909.898641
228.183866,600,1940.08105
331.456256,600,1956.995235
-71.07147,600,1985.001168
-137.717869,600,2002.104023
22.77385,600,2019.261996
170.202196,600,2060.113816
360.893676,600,2077.37911
110.417504,600,2094.273076
103.653894,600,2111.217097
-1021.067339,600,2138.709149
38.658634,600,2168.54135
683.47105,600,2185.732746
177.003988,600,2212.991059
61.520274,600,2230.344684
46.028281,600,2247.471921
88.594007,600,2288.653114
-9.37843,600,2305.6995
43.197801,600,2322.602216
295.642868,600,2339.709015
187.585629,600,2367.460716
-14.726369,600,2384.381033
556.470877,600,2414.224867
149.874763,600,2441.688396
-4.591016,600,2458.51058
906.686785,600,2475.640346
243.989694,600,2492.925536
51.52482,600,2533.016511
30.769438,600,2550.235876
337.33275,600,2567.222217
197.290291,600,2594.72329
306.68627,600,2611.824245
201.045983,600,2641.670263
82.608401,600,2658.731224
320.892697,600,2686.351403
400.861637,600,2703.819987
128.976676,600,2721.156914
514.618068,600,2761.355267
607.006906,600,2778.757023
35.153212,600,2795.581649
323.018016,600,2824.285689
52.580375,600,2841.474615
622.17454,600,2858.417043
380.405092,600,2888.629811
384.449109,600,2916.521537
517.287133,600,2933.522441
-97.750948,600,2950.707177
49.25166,600,2978.380257
447.239338,600,3008.48086
295.768718,600,3025.455494
453.109945,600,3042.368936
310.754917,600,3070.159806
429.851154,600,3087.015392
183.677229,600,3117.055128
470.396205,600,3144.125143
388.374212,600,3160.783053
390.825319,600,3177.304871
362.124746,600,3204.985289
430.07791,600,3235.177443
94.398661,600,3252.140255
-138.540134,600,3269.122319
-221.024376,600,3297.642506
333.706486,600,3314.960056
337.155632,600,3344.721825
-726.719619,600,3372.459094
122.830834,600,3389.395229
250.397298,600,3406.825627
274.321025,600,3423.844317
12.98574,600,3451.214644
387.386055,600,3481.48562
619.470451,600,3498.488342
281.413191,600,3526.728028
839.644949,600,3543.949059
17.988683,600,3560.935303
381.497868,600,3590.843032
-126.259752,600,3618.737243
79.39859,600,3635.731102
32.785317,600,3652.596851
625.103159,600,3680.273239
516.729235,600,3710.218077
-748.906672,600,3727.197997
-110.079111,600,3754.772336
797.366174,600,3771.846314
359.504155,600,3789.198184
206.695948,600,3819.15852
105.619725,600,3846.967461
382.417164,600,3864.39928
-2401.81614,600,3881.599452
81.619605,600,3909.080404
419.995592,600,3939.555732
484.41137,600,3956.623397
147.245955,600,3973.727288
70.347999,600,4000.970494
-107.781676,600,4018.157073
205.405124,600,4035.098558
275.249075,600,4075.935141
178.571636,600,4093.007906
217.018517,600,4110.086457
172.546013,600,4138.155513
907.635067,600,4155.157984
50.511054,600,4185.650452
-115.333611,600,4202.629701
149.394915,600,4230.370839
173.184998,600,4247.412991
331.455295,600,4264.463996
410.628398,600,4305.138329
765.146909,600,4321.936432
-2801.269752,600,4339.159174
115.687416,600,4356.110542
324.043001,600,4383.605128
477.319384,600,4413.572905
-36.461789,600,4430.791481
-326.123393,600,4458.733183
419.16592,600,4475.949168
124.850832,600,4493.03801
420.7841,600,4534.167322
315.75325,600,4550.996633
-53.634971,600,4567.919667
543.740298,600,4585.090522
-331.857293,600,4612.714946
-189.185757,600,4629.816269
41.567531,600,4660.11674
522.210273,600,4687.774247
250.196134,600,4704.691753
777.917313,600,4721.822965
-49.338032,600,4738.870452
201.261836,600,4779.470254
573.576611,600,4796.53108
602.289541,600,4813.578112
408.381163,600,4840.887195
203.254321,600,4858.0498
585.095868,600,4887.876352
865.620394,600,4904.83309
641.574023,600,4932.300377
529.307188,600,4949.315831
41.578344,600,4966.544966
783.681556,600,5006.82471
427.075857,600,5023.788136
451.528589,600,5040.933244
281.747451,600,5068.503978
180.100463,600,5085.602865
622.300445,600,5115.474453
144.95855,600,5132.457508
236.089606,600,5161.140319
310.174782,600,5177.969454
699.433558,600,5194.856625
153.742137,600,5223.064756
627.660511,600,5252.962612
386.26102,600,5269.89728
179.944877,600,5287.186339
784.379222,600,5314.553031
620.474227,600,5331.654394
681.962805,600,5361.513868
83.163536,600,5390.109941
408.963627,600,5407.041097
503.44121,600,5424.070039
584.577917,600,5452.213157
37.471397,600,5482.635398
58.829308,600,5499.64525
-1014.043143,600,5516.554418
