#{"t_start": 1656255998.7334666, "env_id": "uav-v9"}
r,l,t
-1253.118287,600,20.59672
-4507.159522,600,38.915948
-4555.08568,600,56.952638
-5638.393178,600,87.392369
-2316.305464,600,105.434582
-624.187812,600,137.935504
-1434.381138,600,168.654774
659.899597,600,186.49611
-3805.288545,600,204.580657
168.246791,600,223.008402
725.234354,600,267.739093
-134.54061,600,285.888102
-2236.055854,600,304.094546
411.109163,600,334.808367
-127.047508,600,353.041994
190.426959,600,385.51159
386.185618,600,403.643132
2682.727943,600,434.438337
215.4332,600,452.323261
-175.595196,600,470.371161
-96.034358,600,515.463269
1808.344722,600,533.556601
160.668274,600,551.503161
797.030853,600,582.17028
2633.463637,600,600.313759
-84.095181,600,618.432999
1547.60122,600,650.795249
53.959558,600,681.041375
1422.961536,600,699.430126
97.941963,600,717.343688
-335.337298,600,747.728477
480.108655,600,780.265283
-63.789136,600,798.083221
517.758637,600,816.364865
680.644557,600,846.629348
819.370185,600,864.774038
235.778671,600,897.025957
73.815111,600,927.844442
797.053862,600,945.969388
48.007414,600,963.802793
-130.828235,600,994.265766
1472.968285,600,1026.698998
2609.414063,600,1044.968085
2647.200278,600,1062.994817
54.653571,600,1093.252697
2595.086625,600,1111.479162
318.503225,600,1144.077359
458.359577,600,1174.107718
88.074571,600,1192.336535
175.903598,600,1210.431082
445.446931,600,1228.260155
350.292387,600,1258.700894
-286.454592,600,1290.855607
394.884527,600,1309.131602
2404.035084,600,1339.138069
1318.795667,600,1357.157091
2599.621888,600,1375.148202
-95.980767,600,1407.591035
1394.017384,600,1437.890017
868.217405,600,1456.064193
46.700212,600,1474.059216
-492.086912,600,1504.228331
2548.477754,600,1536.352292
480.171429,600,1554.449386
-85.389297,600,1584.909497
87.083748,600,1602.66264
407.083572,600,1620.751773
1916.109261,600,1653.462933
2649.027146,600,1683.943636
1136.205602,600,1702.116627
1237.725151,600,1720.29846
-150.259021,600,1750.668021
2687.270141,600,1782.982624
24.937581,600,1800.94054
1227.295327,600,1819.10457
2550.141274,600,1849.429462
-168.302268,600,1867.273815
2579.130372,600,1885.129549
173.533023,600,1930.594526
708.091588,600,1948.649768
133.848022,600,1966.760628
2697.349826,600,1997.477045
-399.860848,600,2015.71913
-103.15318,600,2048.097121
-437.363409,600,2066.161147
309.42191,600,2096.621107
-94.325156,600,2114.836121
80.761094,600,2132.967669
836.305903,600,2177.468689
-85.902255,600,2195.602256
181.232651,600,2213.599033
416.97657,600,2231.688391
2623.368193,600,2262.043193
211.514172,600,2294.720817
2524.377051,600,2312.527766
2664.592106,600,2342.811541
404.717083,600,2361.167181
29.141904,600,2378.931165
563.956961,600,2423.831803
2577.829735,600,2441.84062
416.336962,600,2459.894381
-265.957732,600,2478.245461
677.937758,600,2508.89677
-79.810099,600,2526.858428
362.898149,600,2559.254124
-48.244927,600,2589.631642
2718.354548,600,2607.698147
55.507978,600,2625.639735
472.263147,600,2643.673863
1051.095147,600,2688.180138
2772.223205,600,2706.180785
2349.793691,600,2724.586629
546.637548,600,2754.654102
2743.522821,600,2772.916595
-13.666217,600,2805.282923
-135.321632,600,2823.251235
82.968381,600,2853.618581
2712.473268,600,2871.6436
93.539625,600,2889.560138
212.402455,600,2934.039324
583.725176,600,2951.961381
256.961823,600,2970.07224
353.613101,600,3000.470552
1209.899863,600,3018.569421
553.215633,600,3036.507072
2648.45752,600,3068.619307
2090.954672,600,3098.912741
2721.830744,600,3117.092119
2660.148533,600,3134.950973
614.628863,600,3164.738826
2593.018043,600,3197.23306
-132.384277,600,3215.203451
407.03686,600,3233.440948
17.077901,600,3263.530966
392.136716,600,3281.548365
664.751296,600,3313.768795
25.473537,600,3343.874405
-7.314839,600,3362.267047
34.882339,600,3379.988675
1332.79279,600,3410.40128
1228.712674,600,3442.219064
23.885832,600,3460.476765
491.720039,600,3478.551379
2540.673841,600,3508.757322
161.111363,600,3526.764615
91.340633,600,3558.750242
405.252551,600,3588.388947
2714.580945,600,3606.568028
-19.643501,600,3624.601189
2844.262863,600,3642.46296
2636.822528,600,3672.583709
775.821274,600,3704.362997
528.365605,600,3722.369284
2578.673195,600,3752.209915
266.183866,600,3769.927185
-18.408746,600,3787.893383
2748.210895,600,3819.737629
374.554202,600,3849.549139
551.69323,600,3867.195776
1055.278369,600,3884.922098
-208.801692,600,3914.853993
2580.715399,600,3946.789844
683.334954,600,3964.701583
439.896337,600,3993.679286
21.604552,600,4011.293793
18.988298,600,4029.034248
90.580145,600,4060.329952
2612.412398,600,4089.334556
290.750752,600,4106.844678
2709.568229,600,4124.078095
978.977049,600,4152.426667
222.443892,600,4182.870366
593.881382,600,4200.292466
421.539799,600,4217.782935
-103.584383,600,4245.670415
2658.223683,600,4263.057274
703.453638,600,4280.338378
2491.956144,600,4321.17307
2626.641578,600,4338.360119
-74.238898,600,4355.560396
0.17281,600,4383.313303
2694.864349,600,4400.496915
-148.167205,600,4430.769377
542.730166,600,4447.995949
657.15767,600,4475.399932
344.492125,600,4492.519928
-31.012663,600,4509.535764
2613.653836,600,4549.844562
-1766.842199,600,4567.013379
2543.180767,600,4583.99135
2775.551019,600,4601.081301
2562.573337,600,4628.568614
2627.559307,600,4658.429534
596.561,600,4675.678788
1677.000314,600,4702.956064
2739.801829,600,4720.055647
832.248007,600,4737.219478
2827.838107,600,4777.188554
657.303992,600,4794.080677
507.823149,600,4810.933119
1931.225924,600,4827.685565
643.74353,600,4854.701848
-193.583768,600,4871.456125
2845.491017,600,4900.854476
137.765685,600,4927.927797
-51.67669,600,4944.659494
301.51001,600,4961.43986
2653.563968,600,4978.35113
1104.639728,600,5017.677192
983.918829,600,5034.267342
2774.577837,600,5050.964553
923.720892,600,5077.672162
2807.508013,600,5094.419119
1854.920682,600,5123.569276
552.468272,600,5140.272452
478.836136,600,5167.023239
507.90206,600,5183.746325
353.755972,600,5200.450302
2852.523686,600,5239.299804
884.089807,600,5255.928912
2868.503808,600,5272.509582
2746.371156,600,5299.112908
1684.130258,600,5315.651579
-73.249888,600,5344.570402
2775.868488,600,5361.143584
2259.364347,600,5387.679123
296.243028,600,5404.307581
1906.807989,600,5420.948965
1203.595877,600,5447.626788
-160.171274,600,5476.512556
497.206586,600,5493.102705
169.426026,600,5509.691755
982.139461,600,5536.229465
180.548408,600,5552.835572
2863.714369,600,5581.745564
1427.874422,600,5608.248138
2746.915191,600,5624.826406
2877.951461,600,5641.415144
240.294708,600,5668.008869
90.129082,600,5696.907152
328.290662,600,5713.456247
470.083823,600,5729.970317
2769.622062,600,5756.459771
2863.706786,600,5772.986489
1298.5367,600,5801.879075
688.120424,600,5828.454539
1599.793888,600,5844.981706
1062.714046,600,5861.524875
954.112401,600,5878.117551
347.971753,600,5904.672574
184.230722,600,5933.591046
2710.612344,600,5950.090455
493.841234,600,5976.547277
397.39823,600,5993.11825
2199.709949,600,6009.641483
293.661467,600,6038.380661
-70.073129,600,6064.669359
2058.787061,600,6081.113756
2766.950833,600,6097.586336
1246.904358,600,6124.082337
1043.605495,600,6152.962139
2617.516627,600,6169.48138
652.308959,600,6195.989921
320.747254,600,6212.516378
2708.666335,600,6229.043515
2738.458261,600,6257.826413
425.163078,600,6284.273157
2743.985542,600,6300.764503
2788.883407,600,6317.185729
2151.413147,600,6343.445106
2587.855468,600,6372.080354
468.239765,600,6388.422527
1413.851921,600,6404.726211
-240.651612,600,6430.53604
2732.887236,600,6446.651776
1231.018599,600,6462.806935
34.977016,600,6500.716035
1061.721824,600,6516.878046
363.564536,600,6533.002348
2738.923577,600,6558.789354
2670.200541,600,6574.929473
517.444821,600,6603.132068
907.149742,600,6619.282576
2817.749856,600,6645.069644
391.291219,600,6661.200402
2828.624608,600,6677.340834
-58.691399,600,6715.208498
2920.967,600,6731.358545
1735.956748,600,6747.531365
2758.1308,600,6763.702515
2777.738308,600,6789.5447
709.632458,600,6817.764271
-114.422121,600,6833.880069
1634.998469,600,6859.655754
1131.485733,600,6875.78454
709.597444,600,6891.928969
115.39527,600,6929.775822
1475.580344,600,6945.913828
211.177047,600,6962.089482
304.101271,600,6978.266281
553.620455,600,7004.076343
2890.561284,600,7020.211491
2871.963596,600,7048.432346
619.120704,600,7074.19727
2891.859605,600,7090.339176
1360.01016,600,7106.465476
645.161316,600,7122.613211
2730.37562,600,7160.512242
1230.825138,600,7176.704684
2892.980162,600,7192.874
2912.656009,600,7218.709859
374.481504,600,7234.880175
2552.228834,600,7263.094104
324.584411,600,7279.226652
2402.745552,600,7305.004711
278.641561,600,7321.139094
2913.03258,600,7337.2666
2876.647375,600,7375.128392
2905.13106,600,7391.279988
169.826423,600,7407.420967
964.625112,600,7433.237261
142.090457,600,7449.41958
2848.07481,600,7477.678643
564.916151,600,7493.823566
2803.488658,600,7519.590862
2910.835077,600,7535.725579
2881.581233,600,7551.849441
1453.612861,600,7577.676251
2885.994352,600,7605.9222
2790.65937,600,7622.062085
293.891657,600,7638.220443
2838.162094,600,7664.042544
2889.509331,600,7680.196643
2522.107954,600,7708.431723
296.410406,600,7734.184791
3403.903149,600,7750.336859
2554.29873,600,7766.474302
2899.120889,600,7792.874238
2826.254109,600,7821.239652
171.186001,600,7837.44686
2669.068648,600,7853.595646
2749.584045,600,7879.371244
2903.105845,600,7895.500884
2876.608821,600,7923.751574
185.838837,600,7949.547273
1357.809955,600,7965.681484
2308.228182,600,7981.798308
-3802.427772,600,7997.916334
-83.740832,600,8036.034288
2921.674573,600,8052.214384
2826.225612,600,8068.365148
2934.146978,600,8094.223157
2888.652436,600,8110.38072
2686.129199,600,8126.57409
2867.443956,600,8164.450897
2826.790143,600,8180.578134
2880.68502,600,8196.7145
1589.632707,600,8212.811856
879.296865,600,8238.599642
856.827037,600,8266.837906
2151.641051,600,8283.038865
681.723769,600,8308.917983
1242.989794,600,8325.106134
2947.476061,600,8341.26049
2935.654593,600,8369.558
2903.014692,600,8395.364315
2482.994225,600,8411.498931
1109.971076,600,8427.618027
2876.816537,600,8453.433985
