#{"t_start": 1656255998.7758224, "env_id": "uav-v0"}
r,l,t
-3330.898119,600,32.24908
-5250.882733,600,62.676137
-4514.889688,600,93.070491
-5669.173214,600,148.366501
-2539.188764,600,179.050175
-5046.087751,600,234.609586
-3990.524889,600,289.939273
-2355.173148,600,320.45126
-6702.703776,600,350.993339
-181.940843,600,381.506802
-3721.162173,600,461.799528
-1015.638026,600,492.315635
-554.482869,600,522.842868
-500.339565,600,578.240071
-1441.466382,600,608.761877
-500.451359,600,664.192942
-403.073661,600,694.644772
-554.789591,600,749.942959
-731.65758,600,780.450032
-225.952327,600,810.990338
-340.879454,600,891.117973
-633.815379,600,921.685012
-288.308473,600,952.183754
-237.068411,600,1007.463987
-231.63362,600,1037.978254
-306.397337,600,1068.545278
-232.274439,600,1123.85763
-193.351069,600,1179.146045
-191.046426,600,1209.810885
-246.653881,600,1240.475041
-216.5352,600,1296.085763
-133.47506,600,1351.541503
-133.052352,600,1382.016769
-191.504963,600,1412.481217
-152.067373,600,1467.645762
-158.50061,600,1498.13671
-196.645156,600,1553.446456
-188.189085,600,1608.569718
-241.56449,600,1638.999242
-146.480789,600,1669.451249
-221.741998,600,1724.630365
-155.556766,600,1779.907235
-277.220832,600,1810.439413
-391.03366,600,1840.958005
-80.963136,600,1896.258404
-185.071325,600,1926.793133
-291.459828,600,1982.157486
-103.55716,600,2037.282836
-118.050988,600,2067.752241
-2810.834282,600,2098.248294
-106.286682,600,2128.695606
-53.73121,600,2183.845373
-11608.756522,600,2239.220614
-42.421052,600,2269.764152
-170.34973,600,2324.906832
-91.730945,600,2355.387792
-145.256339,600,2385.907171
-4860.627018,600,2441.123888
-73.420893,600,2496.251736
-24.490922,600,2526.695814
-119.043609,600,2557.123932
-295.542492,600,2612.243243
-108.181727,600,2667.350474
-67.570734,600,2697.877629
-203.52819,600,2752.961997
-331.834502,600,2783.469204
-20.715184,600,2813.938033
-59.332268,600,2869.134299
-76.881728,600,2924.274727
-68.796581,600,2954.827768
-50.608482,600,2985.408383
-65.296798,600,3040.823426
-102.244856,600,3096.335726
-155.565996,600,3126.832131
-66.342215,600,3157.478944
-13.224272,600,3212.955894
-33.831917,600,3243.683292
-68.900174,600,3274.411238
-59.919645,600,3354.662753
-13.747409,600,3385.152978
-115.030604,600,3415.661914
-39.853604,600,3470.778342
-11.812043,600,3501.225706
-49.49871,600,3556.49842
-6.483523,600,3587.033746
-39.434458,600,3642.130779
-15.941697,600,3672.655773
-103.734471,600,3703.151186
-63.631566,600,3783.00483
-278.790246,600,3813.490187
-8.524949,600,3843.944335
-15.227226,600,3874.652648
-14.081555,600,3930.544439
-3.706346,600,3985.999568
-45.05843,600,4016.493526
-18.053503,600,4071.752877
-28.258472,600,4102.213942
-56.580183,600,4132.861552
-33.592877,600,4213.281567
-34.221623,600,4243.772592
-4.949742,600,4274.264992
1.780083,600,4304.707829
-16.575036,600,4359.908678
-4.589429,600,4390.379818
-26.513812,600,4445.959534
-8.810457,600,4501.166917
1.464809,600,4531.671805
-17.646019,600,4562.184317
-27.481064,600,4592.768322
-65.631638,600,4672.76262
-2.119681,600,4703.238354
-66.339531,600,4733.858979
-36.441324,600,4789.450227
-8.668356,600,4820.100197
-0.96877,600,4875.72825
-4.630807,600,4906.421363
-51.006075,600,4962.028524
2.60142,600,4992.696426
-19.106137,600,5023.378067
-20.091319,600,5103.904244
-13.649588,600,5134.401496
-10.47405,600,5164.892842
-117.292849,600,5219.998171
-20.26216,600,5250.420917
-2.526545,600,5280.844872
-6.383912,600,5336.154121
-718.722616,600,5391.350631
1.702111,600,5421.816985
-1.741976,600,5452.305136
-10.380446,600,5507.510365
-12.810435,600,5562.761594
-7.088844,600,5593.209757
-59.052168,600,5623.63284
0.018864,600,5678.79543
-35.838975,600,5709.233987
-299.715773,600,5764.566538
-15.599183,600,5819.769236
-489.391635,600,5850.464891
-0.347751,600,5881.162249
-7.082223,600,5936.795033
-1.254462,600,5992.331137
-27.00813,600,6022.736505
-51.190897,600,6053.16567
-80.686286,600,6107.45282
-3.523856,600,6137.53803
2.755074,600,6191.812446
-12.111514,600,6245.395483
-7.427334,600,6275.40505
-3.660835,600,6305.431764
0.543206,600,6335.434132
-3.475268,600,6388.909262
-129.042481,600,6443.247468
-0.375044,600,6473.278188
-1.185739,600,6526.832808
-6323.539281,600,6556.829463
-5.40962,600,6586.856205
-10.634388,600,6641.136652
-7.897165,600,6694.656471
-19.108946,600,6724.683499
-3.102218,600,6754.71341
-3.438264,600,6808.224812
-273.771471,600,6862.478239
-4.14584,600,6892.505695
-21.309791,600,6945.954138
-3.51975,600,6976.0014
-3.045054,600,7005.958449
-0.722357,600,7060.219937
-19.197538,600,7113.714165
-9.711899,600,7143.767749
-7.09529,600,7173.746269
-3.171561,600,7227.193152
-0.638705,600,7281.46626
-77.781442,600,7311.442698
3.29518,600,7341.38532
-6.631974,600,7394.805386
-10.994601,600,7424.756689
-29.501426,600,7454.689073
-1.790707,600,7532.415423
-2004.583763,600,7562.384043
-44.014222,600,7592.393797
-3.198231,600,7645.862005
-48.100745,600,7675.926647
-1.932788,600,7730.257185
-8.145676,600,7760.340022
-3240.667532,600,7813.921804
-0.23,600,7844.117625
-0.339792,600,7874.163321
0.332589,600,7952.768263
-33.302829,600,7982.83794
-10.092252,600,8013.124246
-152.653377,600,8043.338395
-25.504928,600,8097.288767
-8.425438,600,8151.867132
-1073.819803,600,8182.015418
-16.874861,600,8235.89038
-17.495575,600,8266.044162
1.587192,600,8296.213976
-11.023167,600,8374.248474
3.690416,600,8404.277009
-4.053803,600,8434.319211
-15.408306,600,8464.385829
-0.184637,600,8517.940114
-1.277681,600,8548.045523
-39.92151,600,8602.419869
-1590.049629,600,8655.987638
-5.064503,600,8686.008791
-11.327951,600,8716.04603
-4.907056,600,8746.150301
-9.853345,600,8824.395184
-1.496884,600,8854.4416
-0.483646,600,8884.536006
-99.965005,600,8938.188652
-1.349269,600,8968.361728
-2.63976,600,9022.878157
-4.756183,600,9052.871711
-41.342846,600,9106.36726
-12.890522,600,9136.416842
3.626456,600,9166.424922
-3.93585,600,9244.21302
-1.37956,600,9274.2614
-6.906707,600,9304.367488
-3.549596,600,9357.973704
-0.797137,600,9388.057009
-2.223184,600,9442.35204
-31.548773,600,9472.318987
-2.550969,600,9525.850073
-8.83752,600,9555.858957
-0.205849,600,9585.870735
-45.856414,600,9639.741607
-14.471563,600,9694.257008
-16.796399,600,9724.203462
-0.250803,600,9754.218124
-13.316777,600,9807.766394
-31.427862,600,9837.865797
-30.489437,600,9892.107833
-19.204917,600,9945.594607
-6.032148,600,9975.594748
-4.483364,600,10005.573931
-48.104374,600,10059.055316
-120.993466,600,10113.332928
-17.047293,600,10143.380791
-9.005226,600,10173.392856
-1.033089,600,10227.017394
-6137.805367,600,10257.146845
-18.631983,600,10311.730934
-19.699847,600,10365.222539
3.557043,600,10395.249305
2.070377,600,10425.376956
-3.2799,600,10455.430376
-4.944182,600,10508.982865
-5.685747,600,10563.234738
-3.242634,600,10593.289171
-301.431091,600,10646.809112
-30.382844,600,10676.848179
-0.385532,600,10706.888345
-389.625283,600,10761.079424
-76.423988,600,10814.504227
1.722141,600,10844.484397
-0.213171,600,10874.44826
-7.476421,600,10927.919711
-10.852178,600,10982.229518
-6.169937,600,11012.281225
-2.491381,600,11065.836226
-41.049112,600,11095.843544
-1.187331,600,11125.836268
1.601794,600,11180.138277
2.38729,600,11233.635207
-19.83369,600,11263.6477
-5.665205,600,11293.655471
-35.24951,600,11347.138898
1.650547,600,11401.446195
0.935453,600,11431.52788
-1012.977171,600,11461.607675
-7.552114,600,11515.144476
1.621438,600,11545.195064
-28.187939,600,11575.239603
-0.769354,600,11653.02572
-35.37802,600,11682.992144
-2.267594,600,11712.96484
-13.573243,600,11766.491961
-32.057378,600,11796.532326
0.518522,600,11850.941447
-6.814994,600,11881.229745
-22.563837,600,11935.109301
-387.131075,600,11965.129745
0.617356,600,11995.147268
-1.002505,600,12073.033565
-15.724011,600,12103.028639
-6.761077,600,12133.03652
-22.416405,600,12163.060171
-5.064669,600,12216.546253
-1.141288,600,12270.831134
1.597799,600,12300.84824
-2.191159,600,12354.376239
-92.952813,600,12384.376071
-2.605106,600,12414.413838
-5.864585,600,12492.226273
-147.096096,600,12522.211233
-56.072491,600,12552.20966
-3.587052,600,12582.207278
-19.693587,600,12635.680658
-30.471601,600,12665.68283
-23.5903,600,12719.957716
-1.022727,600,12773.488627
-6.55352,600,12803.514628
-189.293772,600,12833.584702
