#{"t_start": 1656866570.072448, "env_id": "uav-v0"}
r,l,t
9.475411,600,30.290305
-311.960187,600,54.243553
1214.74358,600,78.445009
141.510105,600,111.138635
-304.363109,600,135.967259
-3204.294579,600,176.899418
-3084.324161,600,206.635227
1426.351916,600,228.122662
367.170139,600,250.09934
-1509.526506,600,271.697882
193.131522,600,316.411254
1104.45584,600,338.122354
1426.9028,600,360.103572
1088.255172,600,389.454164
3215.705049,600,411.878907
2641.47831,600,448.137168
-866.638212,600,470.191922
3583.134858,600,499.301293
2736.658328,600,520.900812
2033.543934,600,542.728489
803.714653,600,590.726826
2103.557068,600,614.020765
3644.131028,600,638.046514
2614.751942,600,668.559594
5705.46112,600,690.930649
1317.500501,600,714.944421
3143.262931,600,753.196584
3268.824292,600,782.439489
2724.91717,600,804.771106
3141.660677,600,827.460475
-134.458384,600,858.006177
4778.167729,600,895.484479
884.034999,600,918.42649
3471.151855,600,942.62851
2519.894865,600,974.277088
3015.040041,600,997.751959
4005.379787,600,1038.157743
-3962.821877,600,1070.517895
4967.97285,600,1094.010264
4307.99926,600,1117.696464
5465.744961,600,1147.942987
3849.337326,600,1189.609331
3723.569587,600,1212.657229
5346.174081,600,1236.89033
3172.49469,600,1268.901167
2754.515763,600,1292.788801
3580.90531,600,1330.268866
3362.20751,600,1360.152531
3853.726448,600,1381.391774
3693.000568,600,1403.029544
3611.36791,600,1424.793422
3454.073738,600,1453.709373
4545.613766,600,1490.866337
4751.74227,600,1512.004411
3305.693815,600,1541.26902
4889.842515,600,1563.613791
4209.478522,600,1585.981889
2967.425367,600,1625.3974
5244.528218,600,1657.429488
5325.258929,600,1680.102407
3868.520315,600,1702.486395
5285.98066,600,1735.304476
4123.907221,600,1772.488397
4128.482291,600,1793.856963
3547.946165,600,1822.05296
4196.509579,600,1845.37081
4785.835277,600,1867.011292
4953.055573,600,1903.6946
6046.330977,600,1931.319265
3867.817234,600,1952.384374
4498.335888,600,1973.12768
5582.150353,600,2000.728026
3843.119276,600,2036.216021
4237.840795,600,2056.626462
3680.293553,600,2077.344628
5464.688043,600,2104.632407
6527.188659,600,2125.210864
3005.084589,600,2145.813422
4360.756314,600,2187.121485
4426.947004,600,2207.682038
5786.075038,600,2228.595642
3920.423428,600,2256.353993
5946.509565,600,2276.975848
5052.519128,600,2311.538566
6120.354518,600,2331.99466
6627.219706,600,2359.257119
5007.561358,600,2379.694901
5808.767709,600,2400.103213
4709.186027,600,2441.633515
4801.628612,600,2461.85267
5354.593846,600,2482.136897
4423.77885,600,2502.457026
8039.926518,600,2529.746158
4896.98817,600,2564.439696
3566.677608,600,2584.772751
4231.209262,600,2613.440597
6503.13882,600,2634.101138
5016.096252,600,2654.41752
4573.607692,600,2696.021255
5469.436867,600,2716.214115
3441.748468,600,2736.762205
4304.790622,600,2756.943147
3605.344188,600,2784.438436
5980.500927,600,2805.113781
5895.735288,600,2840.046478
2749.987611,600,2868.194992
3984.600887,600,2888.625563
6993.952191,600,2908.957923
6555.460739,600,2929.587997
5722.813974,600,2971.439591
4651.972304,600,2991.812474
5563.860957,600,3012.189542
6252.778819,600,3039.621609
7778.84198,600,3059.965328
5284.649826,600,3094.49793
4271.468332,600,3114.816506
3662.379406,600,3142.142192
6043.948612,600,3162.596257
6137.893952,600,3182.962349
6920.427011,600,3224.395744
6050.105705,600,3244.730781
6064.321127,600,3265.15443
4009.526655,600,3292.713631
3220.671561,600,3313.083554
4754.184184,600,3333.626581
5042.416865,600,3367.934046
5269.76509,600,3394.989512
5925.21456,600,3415.515965
5397.070229,600,3436.078199
5284.610672,600,3463.047765
4114.244631,600,3497.652276
6562.774061,600,3518.925682
6731.779535,600,3539.178485
5094.93627,600,3566.235241
8395.179802,600,3586.510059
3389.799862,600,3620.758039
7090.010585,600,3647.783889
5319.449412,600,3668.116581
3547.545789,600,3688.375654
4786.883228,600,3715.74857
7852.522498,600,3749.956908
2615.832103,600,3770.221259
3530.439389,600,3790.400729
6316.816396,600,3817.488874
7192.779229,600,3838.257222
7080.474483,600,3873.022572
5829.932492,600,3900.159118
4893.444232,600,3920.454599
4552.729314,600,3941.172848
6528.525377,600,3961.50946
6985.206538,600,3988.669664
4872.184838,600,4023.470448
6004.3744,600,4043.817022
4856.584243,600,4071.050216
6070.081839,600,4091.483332
5587.268093,600,4112.190893
2867.660441,600,4146.431172
6094.551648,600,4173.465847
5965.858356,600,4193.755925
7459.183442,600,4213.909771
7378.412256,600,4241.327834
3738.597716,600,4275.729525
5423.0696,600,4296.367161
3824.100882,600,4323.432676
4921.772896,600,4343.714939
4217.986022,600,4364.227149
3561.484797,600,4398.688658
6379.633022,600,4426.22622
6067.150357,600,4446.536233
4695.175086,600,4466.852935
5043.951551,600,4494.274555
3841.0097,600,4528.83897
4865.777814,600,4549.383987
5777.451967,600,4569.649587
2908.39768,600,4596.716947
8689.648842,600,4617.178045
5856.232912,600,4637.540897
4180.494142,600,4678.650692
4688.732508,600,4698.893701
6172.929193,600,4719.118862
6008.679592,600,4746.159665
5988.71757,600,4766.274212
4232.246399,600,4800.295335
5459.58149,600,4820.947608
7499.527255,600,4848.294135
