#{"t_start": 1656866570.0736692, "env_id": "uav-v0"}
r,l,t
1277.357095,600,30.296759
959.828635,600,54.249475
-3955.235691,600,78.451184
-5299.360913,600,111.144733
327.348177,600,135.981455
-256.634707,600,176.906739
-3833.476228,600,206.64377
3975.871032,600,228.128439
516.365929,600,250.105893
722.441969,600,271.703583
1531.160247,600,316.417266
633.967839,600,338.127917
-2865.637125,600,360.109348
2294.95383,600,389.459714
-2388.856633,600,411.884548
2606.582228,600,448.142492
2159.015304,600,470.197389
-1825.377296,600,499.306692
1042.524659,600,520.906277
2998.734599,600,542.734453
-4682.538264,600,590.736767
1696.002842,600,614.026864
2520.79788,600,638.053265
-6518.757832,600,668.566195
3162.006596,600,690.937747
3231.3461,600,714.950192
666.154437,600,753.202068
2775.862801,600,782.444932
2447.492619,600,804.776675
3115.959019,600,827.466384
908.87598,600,858.012291
2688.060402,600,895.512018
3643.233398,600,918.435701
2151.012749,600,942.63487
3254.784843,600,974.282808
6078.478541,600,997.775362
3387.019362,600,1038.163531
3814.704265,600,1070.524197
3043.85681,600,1094.016648
3163.514525,600,1117.702058
3570.962126,600,1147.9486
2955.288404,600,1189.615018
1823.462681,600,1212.662973
3910.733893,600,1236.896738
3753.696199,600,1268.907547
4863.934424,600,1292.794953
4100.894868,600,1330.277009
4705.645158,600,1360.158186
-3000.162652,600,1381.39734
3492.908368,600,1403.035883
5610.92968,600,1424.798967
4659.773453,600,1453.714761
3263.178179,600,1490.871824
2758.050179,600,1512.010074
3623.050536,600,1541.275065
3865.310467,600,1563.619836
5061.119424,600,1585.987434
3132.821354,600,1625.402854
5408.381621,600,1657.435048
2988.861426,600,1680.108538
3489.256255,600,1702.492168
5287.481332,600,1735.310982
4257.820794,600,1772.493895
3334.761283,600,1793.862554
6497.829752,600,1822.058548
2305.727861,600,1845.37663
4774.714533,600,1867.017834
4740.735186,600,1903.699999
5473.763224,600,1931.324668
4001.311222,600,1952.390115
4053.832765,600,1973.133021
4928.352602,600,2000.733145
4769.028139,600,2036.221785
3311.544235,600,2056.631997
3880.768561,600,2077.350398
5415.367886,600,2104.637816
5802.891426,600,2125.216029
6168.651493,600,2145.818848
3144.261504,600,2187.126981
4717.532734,600,2207.687148
4729.365488,600,2228.60126
6399.946724,600,2256.359448
3121.473815,600,2276.981166
5361.518904,600,2311.54388
5655.488875,600,2331.999991
4880.385577,600,2359.262414
3109.221353,600,2379.700702
4844.7,600,2400.10857
4656.086494,600,2441.638826
4859.331296,600,2461.858171
7482.909399,600,2482.142296
7332.663703,600,2502.462512
4981.667339,600,2529.751237
4719.616002,600,2564.445085
4748.032144,600,2584.778235
5187.375792,600,2613.445746
5081.009793,600,2634.10688
3705.216409,600,2654.42287
4419.296357,600,2696.026529
4412.811131,600,2716.219387
5010.322186,600,2736.767985
2410.557808,600,2756.948293
5763.792773,600,2784.443549
4854.677824,600,2805.119219
5061.134577,600,2840.051749
5727.36108,600,2868.200149
5775.194159,600,2888.631046
4941.770607,600,2908.963331
5523.247097,600,2929.59337
4295.670067,600,2971.444975
5056.482417,600,2991.81833
-446.19813,600,3012.194886
4161.954627,600,3039.626772
3343.340819,600,3059.970717
5181.732498,600,3094.503077
4913.248282,600,3114.821871
4341.878639,600,3142.147865
3655.605836,600,3162.601431
5185.875682,600,3182.967903
4701.380969,600,3224.401422
6479.493485,600,3244.736222
6144.488693,600,3265.159934
6044.462731,600,3292.718771
5595.208343,600,3313.088989
5810.733301,600,3333.63173
3574.170292,600,3367.939184
5901.358041,600,3394.995148
4838.255056,600,3415.521462
4248.668033,600,3436.083739
6572.648627,600,3463.053178
4451.090018,600,3497.658179
4088.325555,600,3518.930965
4724.205662,600,3539.189306
5797.850465,600,3566.24043
4575.014696,600,3586.515206
3928.252476,600,3620.763409
5653.099772,600,3647.789201
3518.997162,600,3668.12221
4786.001913,600,3688.380896
7550.221884,600,3715.753992
4421.95207,600,3749.962187
5379.214269,600,3770.226346
5568.501977,600,3790.406217
4507.382232,600,3817.494033
7523.03443,600,3838.263427
4687.074091,600,3873.029034
6910.321347,600,3900.164348
5808.312481,600,3920.460589
4714.1709,600,3941.178135
5308.412498,600,3961.515202
4204.428519,600,3988.675098
5272.681249,600,4023.476369
5838.834494,600,4043.822417
4206.949641,600,4071.056183
4189.5958,600,4091.488512
5380.444773,600,4112.196931
5836.20182,600,4146.43643
5584.786541,600,4173.471226
4294.137891,600,4193.761347
6002.133873,600,4213.914921
3657.676489,600,4241.333032
6800.167402,600,4275.734842
5590.946945,600,4296.37233
7044.85713,600,4323.437913
3866.564351,600,4343.720408
6236.920347,600,4364.232918
5608.490033,600,4398.694107
4662.124596,600,4426.231713
4432.203843,600,4446.541581
4748.049078,600,4466.858703
6022.222703,600,4494.280062
4682.445313,600,4528.844349
4593.012898,600,4549.390404
7953.644983,600,4569.65496
3917.636835,600,4596.722283
5679.039025,600,4617.184707
3609.18134,600,4637.5463
4637.104767,600,4678.655997
5238.592768,600,4698.898842
4614.185928,600,4719.124022
5681.764516,600,4746.164888
3476.347361,600,4766.279414
4595.910887,600,4800.300976
5897.745,600,4820.953574
5063.95418,600,4848.299411
3369.280998,600,4868.58573
4600.071086,600,4888.802123
4914.686651,600,4930.092187
4671.562831,600,4950.196288
5145.489872,600,4970.197844
5033.65501,600,4990.394217
3986.879636,600,5017.442619
6139.406102,600,5051.746342
4828.827281,600,5072.14628
4020.923094,600,5099.488394
4874.052353,600,5119.79473
5428.981679,600,5140.226988
7031.468887,600,5181.554339
4736.66203,600,5202.027238
3853.013679,600,5222.497816
6818.248724,600,5242.849692
4472.063014,600,5270.538356
4522.728551,600,5290.832464
5773.013451,600,5325.261679
4003.341655,600,5352.277333
5301.684791,600,5372.479835
5735.562502,600,5392.561192
6006.3297,600,5412.863048
5897.388318,600,5455.968615
4653.341864,600,5476.152009
5899.070608,600,5496.501164
5037.696111,600,5523.668315
6374.518436,600,5543.855328
4414.115548,600,5578.173685
3828.930253,600,5598.283859
4679.731989,600,5625.477864
6257.721753,600,5645.574496
4266.501473,600,5665.911053
7047.671434,600,5707.095782
5073.222216,600,5727.135144
5852.102059,600,5747.342046
3922.029203,600,5774.152983
4752.456261,600,5794.120452
6624.940857,600,5828.260398
5830.751957,600,5848.072234
3927.73377,600,5874.856689
4966.470624,600,5894.844627
7608.204714,600,5915.067369
6088.882626,600,5941.711197
6374.065775,600,5975.706299
6054.3901,600,5995.722451
3616.675663,600,6015.725467
5098.496589,600,6042.617134
7549.408384,600,6062.577905
5763.732091,600,6096.766306
4951.823814,600,6123.495164
4044.336972,600,6143.422716
7600.108394,600,6163.64408
4787.298317,600,6190.421896
3945.008892,600,6224.390357
4917.404165,600,6244.872759
7953.747675,600,6264.915343
6546.360172,600,6291.892103
89.792252,600,6311.841437
4992.283654,600,6346.160288
4182.93547,600,6372.875052
6193.83691,600,6393.031227
4473.65892,600,6413.49068
7269.832465,600,6433.558352
4031.439079,600,6460.509688
6287.505955,600,6494.462931
4755.65499,600,6514.53511
7286.252773,600,6541.917532
5015.559962,600,6562.019017
5338.992919,600,6582.33081
5757.205702,600,6616.132063
4547.99131,600,6643.046045
5836.194012,600,6663.081276
5854.398378,600,6683.175424
7493.457541,600,6709.906847
4878.952489,600,6743.766138
6455.236379,600,6763.932966
5159.530479,600,6790.653634
5560.460708,600,6810.8847
4873.475807,600,6831.068029
5631.18511,600,6864.68042
4110.84102,600,6891.665837
5118.412307,600,6911.592618
6156.061462,600,6931.680284
4363.793476,600,6958.100531
6431.398538,600,6991.663713
5086.816018,600,7011.358348
7611.521553,600,7031.309564
6224.887243,600,7058.368906
5481.748746,600,7078.178528
4168.783238,600,7098.132857
6963.762604,600,7138.745223
8445.979842,600,7158.61673
6539.125038,600,7178.54468
8109.126023,600,7205.200416
10601.93017,600,7225.684739
4614.208208,600,7259.811612
4858.784789,600,7279.800182
6467.042279,600,7306.822331
4562.793921,600,7326.641016
4373.788051,600,7346.344292
5521.150415,600,7387.285747
5285.934014,600,7407.044605
5191.210533,600,7427.107443
7282.28084,600,7447.015851
3897.982094,600,7474.224511
4600.11378,600,7507.747017
7624.038007,600,7527.610163
4916.905862,600,7554.541138
7905.177379,600,7574.522041
5133.317903,600,7594.350817
5606.088148,600,7635.246568
7594.247949,600,7655.218539
5475.102917,600,7675.167823
6302.650897,600,7695.109614
7143.219215,600,7722.089319
8089.76165,600,7742.116825
5768.887184,600,7775.983681
6670.635605,600,7802.82361
7061.048939,600,7822.626712
2307.475956,600,7842.500264
