#{"t_start": 1656733874.208444, "env_id": "uav-v3"}
r,l,t
-3662.010252,600,17.86318
-3620.050969,600,35.336841
-1753.858407,600,52.837877
-3243.578633,600,81.854218
-2066.877429,600,99.449557
-1912.619107,600,130.557903
-1459.351142,600,159.593618
-1229.53133,600,177.0824
-2380.760499,600,194.400649
-1263.943981,600,212.061125
-1208.315526,600,254.432971
-906.34495,600,271.91315
-608.977003,600,289.392775
-273.478971,600,318.404587
-991.187097,600,335.954053
-690.343318,600,366.818396
-635.62077,600,384.309418
-285.777909,600,413.29179
-716.426244,600,430.885994
-543.854988,600,448.358544
-255.630442,600,490.898093
-425.533679,600,508.45044
-265.97062,600,525.942678
-358.432761,600,554.960607
-150.976089,600,572.335873
-310.449635,600,589.623042
-576.850853,600,620.139944
-132.899027,600,649.337776
-459.523149,600,666.980639
-406.70658,600,684.800312
-134.523998,600,714.540105
-365.945478,600,746.063002
-244.86709,600,763.381619
-123.662274,600,780.81399
-204.866355,600,809.410639
138.891988,600,826.744041
-139.629127,600,858.458523
-30.822838,600,888.04379
-1037.563909,600,905.431977
-137.203724,600,923.037416
-51.811376,600,952.659213
5.994736,600,983.58758
-97.065184,600,1000.936295
171.76585,600,1018.407692
-40.570407,600,1046.951628
3.524556,600,1064.463761
103.615306,600,1096.159948
18.195238,600,1125.768097
117.411342,600,1143.389163
4.804262,600,1161.279533
-26.456055,600,1178.629318
-38.562268,600,1207.356025
59.697706,600,1237.690262
128.43727,600,1254.836454
40.697406,600,1284.147177
150.164498,600,1301.859647
-214.259584,600,1319.632954
43.96961,600,1351.262757
40.009352,600,1381.015033
-30.059646,600,1398.33285
202.250939,600,1415.751252
68.695989,600,1444.617176
49.42826,600,1475.062679
44.583497,600,1492.684214
-885.92419,600,1522.284572
50.612817,600,1539.959015
147.501992,600,1557.761665
124.195315,600,1589.644479
279.042118,600,1619.374182
-320.890583,600,1636.677147
365.25455,600,1654.054225
177.657413,600,1682.637336
48.516186,600,1713.578551
-77.878994,600,1731.14346
-48.540411,600,1748.794563
105.255825,600,1778.297158
-7.706577,600,1795.860111
165.894982,600,1813.237597
80.147393,600,1855.831037
115.451114,600,1873.255155
28.427763,600,1890.542228
105.78454,600,1918.969303
32.458833,600,1936.365703
-1711.262069,600,1968.111245
190.425163,600,1985.691918
-469.27858,600,2015.70385
-9.085945,600,2033.491744
-222.404244,600,2051.078283
26.973443,600,2093.359196
206.132042,600,2110.641067
101.09324,600,2127.874805
241.323639,600,2145.102126
158.303081,600,2173.857506
35.110754,600,2205.598631
43.583502,600,2223.251936
47.93582,600,2252.985451
178.93411,600,2270.699764
98.29635,600,2288.271173
149.428923,600,2329.824352
-92.381398,600,2347.346604
264.3402,600,2364.615864
-225.453259,600,2381.952636
211.730443,600,2410.827596
20.29497,600,2428.442442
-45.582908,600,2460.145141
289.260039,600,2490.178456
168.833824,600,2507.989642
267.606998,600,2525.73668
211.966744,600,2543.604015
225.082614,600,2585.909523
262.534385,600,2603.25022
259.509081,600,2620.514103
-91.712827,600,2649.267738
265.256376,600,2667.073846
149.873642,600,2698.670688
122.913353,600,2716.04042
12.75684,600,2745.886127
-3361.938398,600,2763.430346
35.86642,600,2780.796562
16.512896,600,2822.740958
75.531234,600,2840.081595
96.616024,600,2857.386566
151.590917,600,2887.085225
-38.531274,600,2904.818142
394.49127,600,2922.34656
-216.675,600,2953.834939
114.474619,600,2982.189787
5.444389,600,2999.442974
141.399337,600,3016.810849
278.844982,600,3044.963732
126.720047,600,3076.429329
78.947235,600,3094.163153
65.662625,600,3111.854657
148.298052,600,3141.26568
111.683328,600,3158.637933
161.246484,600,3189.244061
233.051714,600,3217.600559
190.45121,600,3235.028946
56.130843,600,3252.82789
96.786501,600,3282.541447
173.6826,600,3314.123992
-29.638359,600,3331.380049
52.529979,600,3348.845104
-86.81956,600,3377.654943
-90.511242,600,3394.92755
163.059027,600,3426.603702
192.564992,600,3456.035978
288.026227,600,3473.716669
72.02735,600,3491.148679
-8.328095,600,3508.41217
142.27953,600,3537.215636
-322.232787,600,3568.150219
-13.155763,600,3585.458069
65.085389,600,3613.815043
73.270555,600,3630.860057
92.850652,600,3647.948306
145.881134,600,3678.915499
133.012585,600,3707.400362
323.783957,600,3724.42626
88.824581,600,3741.640697
278.198584,600,3770.178099
122.818173,600,3801.554209
165.140333,600,3819.093338
-30.590366,600,3849.164467
279.460745,600,3866.87392
267.329775,600,3884.548364
-130.604765,600,3915.925601
-54.933291,600,3945.021858
70.470654,600,3962.478743
228.353361,600,3979.993993
59.042482,600,4008.98064
315.105716,600,4040.072061
123.703631,600,4057.395006
264.213345,600,4074.883473
453.151599,600,4103.385552
-66.860626,600,4120.612264
189.433469,600,4137.757198
115.186016,600,4179.166308
