#{"t_start": 1656758304.4006486, "env_id": "uav-v0"}
r,l,t
-7651.892897,600,17.820333
-9268.299712,600,35.129843
-4171.657255,600,52.480501
-1332.854086,600,80.00173
-12542.586308,600,97.050459
-3008.943782,600,126.940753
-6176.319828,600,155.345787
-6306.933571,600,172.769051
-4652.457317,600,190.208052
-3276.739815,600,207.714376
-1689.532028,600,250.388076
696.083893,600,267.261164
-1525.092624,600,284.301725
-146.285503,600,312.032194
-2007.524803,600,328.992119
245.401589,600,359.818117
-6311.540149,600,377.299668
-4166.313319,600,406.246965
-88.025874,600,423.719389
4780.013522,600,441.200156
-4979.667135,600,483.028415
-129.724506,600,500.024602
-801.272243,600,517.029676
-4.269838,600,544.725118
1645.724566,600,561.779901
210.377522,600,579.217971
-246.045913,600,610.392795
1353.26739,600,639.410988
1091.654209,600,656.945074
3511.29038,600,674.424994
823.639729,600,702.281771
-7025.486263,600,732.374742
-349.128327,600,749.349241
501.770757,600,766.370688
-1146.370589,600,794.823292
-1506.446051,600,812.226354
400.547818,600,843.401044
2500.25293,600,872.454079
-1513.849455,600,889.906694
-5111.229023,600,907.361816
-214.603456,600,935.113115
1148.831827,600,965.145684
785.72398,600,982.135409
1371.005038,600,999.145848
1737.809661,600,1028.140586
1659.952818,600,1045.579262
3523.169248,600,1076.787382
1832.884086,600,1105.86465
2641.347089,600,1123.306171
3630.144407,600,1140.460635
1359.551602,600,1157.436106
1274.036899,600,1185.375161
-357.934631,600,1215.310192
913.06922,600,1232.477947
3351.035922,600,1261.631574
156.528667,600,1279.053511
1973.065024,600,1296.42456
1085.762151,600,1327.67098
2275.608453,600,1356.795489
2229.56122,600,1374.15536
4255.693584,600,1391.106125
2860.3709,600,1418.993922
3207.021056,600,1448.945548
2258.727399,600,1466.055081
2817.677563,600,1495.046366
2363.494699,600,1512.462592
-921.967962,600,1529.830694
4306.385832,600,1561.058351
2179.400507,600,1588.855655
1210.928565,600,1605.976361
821.919171,600,1622.955555
4665.842977,600,1650.581892
2966.928005,600,1681.559585
5989.767666,600,1698.900972
5033.259319,600,1716.298565
4416.970611,600,1745.206718
1084.367801,600,1762.167922
2170.423917,600,1779.114608
1991.35709,600,1819.734915
1343.315367,600,1836.679914
-524.535963,600,1854.019194
3351.216293,600,1883.06747
3644.175755,600,1900.43229
3719.371688,600,1931.340028
2165.627805,600,1948.266697
3870.651433,600,1976.042348
3715.328999,600,1993.004647
1313.98619,600,2009.94909
4775.738277,600,2052.500556
4794.768111,600,2069.895816
2287.427354,600,2087.291708
1157.369997,600,2104.443372
4399.270155,600,2132.010052
3414.188736,600,2161.990971
3448.592357,600,2178.943429
2230.159665,600,2207.544585
2698.065289,600,2224.851513
664.563607,600,2242.170551
2436.05414,600,2283.21736
4723.200457,600,2300.253345
3613.57953,600,2317.26983
3244.089639,600,2334.273476
569.976301,600,2362.083261
3950.59977,600,2379.461667
5193.852719,600,2410.572296
6015.346125,600,2438.924655
2952.195264,600,2455.838725
2982.603562,600,2472.898463
2099.65732,600,2489.929259
2463.137734,600,2531.02974
4108.719352,600,2548.156653
2749.922152,600,2565.277645
2300.244116,600,2593.285127
3228.889718,600,2610.369478
1294.185123,600,2640.266487
3672.165538,600,2656.926496
5014.307663,600,2684.236287
5043.138282,600,2701.145363
2592.811704,600,2718.255853
3817.308941,600,2759.673414
2796.781596,600,2776.871716
4030.219322,600,2794.115434
5053.312028,600,2822.38249
2785.783609,600,2839.576607
5703.105131,600,2856.819918
3054.91259,600,2887.18948
4645.394398,600,2915.376354
4527.115559,600,2932.565451
3331.751387,600,2949.700884
2912.949891,600,2977.802075
5791.522165,600,3008.125286
3774.048756,600,3025.274784
4604.832224,600,3042.39043
4155.555182,600,3070.61849
3956.65405,600,3087.74697
4804.64334,600,3117.929584
5941.124659,600,3145.397375
4173.177978,600,3162.284331
3690.6836,600,3179.208007
3876.119565,600,3206.546276
6061.402581,600,3236.413369
2552.080081,600,3253.27313
1709.753812,600,3270.17961
3873.459281,600,3297.472986
2047.372246,600,3314.375523
