#{"t_start": 1656733874.219936, "env_id": "uav-v0"}
r,l,t
-327956.828329,600,17.584004
-110528.134197,600,34.672688
-263504.715575,600,51.708998
-192714.512581,600,79.731332
-226261.938547,600,96.871943
-107761.360892,600,127.05322
-123493.915884,600,155.03083
-94373.422821,600,172.190124
-60699.7739,600,189.378613
-117316.011701,600,206.490692
-100743.129505,600,247.646973
-226613.163908,600,264.799977
-55243.622812,600,281.879644
-106594.40489,600,309.985572
-159590.9904,600,327.066182
-92915.51204,600,357.249859
-170743.144282,600,374.385842
-84460.843328,600,402.445339
-251604.505624,600,419.599926
-198435.966131,600,436.742504
-144024.705285,600,477.807576
-218782.656541,600,494.868383
-77503.949163,600,512.032873
-139645.496122,600,540.082702
-195568.772759,600,557.001342
-56066.692311,600,573.984209
-143868.512665,600,603.971327
-141873.046865,600,632.689705
-100199.534285,600,650.082282
-41592.924556,600,667.485087
-63810.818665,600,696.260484
-90256.649918,600,725.96548
-137964.584434,600,743.03155
-37831.552297,600,759.980949
-141829.338648,600,787.449828
-200446.632295,600,804.533132
-150221.087777,600,835.514469
-176659.805023,600,864.376095
-37447.589196,600,881.794443
-129866.375506,600,899.205811
-173209.448861,600,928.028045
-169050.648029,600,957.556576
-143131.777557,600,974.493774
-77798.317294,600,991.323688
-147884.683093,600,1018.793576
-284156.081907,600,1035.864523
-120653.405608,600,1066.884859
-60834.857856,600,1095.666826
-218434.102501,600,1113.025345
-115407.364131,600,1130.402964
-106802.523056,600,1147.564399
-47036.232486,600,1175.045334
-68813.261985,600,1204.76897
-192847.849946,600,1221.625248
-190264.420495,600,1249.518206
-121344.715779,600,1266.823622
-218553.152689,600,1284.156741
-53735.35188,600,1315.126879
-134159.845693,600,1343.915406
-91068.13838,600,1361.101079
-36643.214581,600,1377.996757
-92304.997439,600,1405.876888
-94005.824935,600,1435.549206
-129026.328496,600,1452.428877
-153655.823763,600,1481.315737
-35233.937532,600,1498.577338
-223377.153396,600,1515.938894
-92240.91382,600,1546.981169
-104131.949547,600,1576.044851
-115510.962669,600,1593.25729
-97438.817933,600,1610.1573
-143399.041156,600,1637.957561
-101418.172646,600,1667.710654
-95038.02796,600,1684.502629
-107139.679673,600,1701.787958
-89916.264479,600,1730.606179
-29248.861832,600,1747.949882
-79800.934255,600,1765.30406
-150187.296711,600,1808.034412
-205277.568112,600,1825.144274
-42547.445232,600,1842.05364
-44358.852885,600,1869.842498
-151053.783269,600,1886.77263
-85701.413538,600,1916.49545
-39870.79731,600,1933.830643
-73024.94247,600,1962.731722
-187265.134852,600,1980.0186
-77728.499411,600,1997.389156
-184094.139792,600,2039.961673
-58663.905094,600,2057.133696
-80973.724116,600,2073.999477
-56844.618375,600,2091.063864
-152193.614368,600,2118.650373
-168639.537717,600,2148.379831
-51049.164724,600,2165.709803
-38447.418433,600,2194.596621
-29086.587833,600,2211.927697
-120351.797274,600,2229.32091
-86293.516572,600,2271.808051
-52234.284558,600,2289.166397
-85926.338998,600,2305.999676
-116590.686353,600,2323.026879
-96886.790437,600,2350.623318
-105319.40822,600,2367.536168
-82132.101866,600,2397.547296
-62672.768942,600,2426.438673
-50895.232268,600,2443.803275
-52547.711383,600,2461.167279
-78418.539416,600,2478.594674
-26134.019252,600,2521.104022
-47888.273589,600,2538.504544
-102551.97661,600,2555.414385
-49677.170348,600,2583.62773
-51352.969959,600,2600.555716
-176853.056288,600,2630.276408
-138825.927819,600,2647.378931
-47664.67319,600,2676.503879
-37451.663921,600,2693.837117
-39408.63798,600,2711.232715
-46263.6711,600,2753.708114
-226655.122704,600,2770.593327
-107519.091197,600,2787.491209
-54598.244306,600,2815.088577
-25058.086918,600,2832.032617
-83219.899151,600,2848.944738
-65016.055634,600,2879.419616
-69010.382457,600,2908.364956
-48012.912711,600,2925.658053
-40110.125965,600,2943.013576
-78918.223554,600,2970.888196
-79188.645137,600,3000.742858
-94654.774667,600,3017.652244
-46709.521785,600,3034.576231
-103871.450023,600,3062.783652
-50345.371013,600,3080.072779
-79344.365782,600,3110.905215
-92235.685406,600,3139.48638
-140733.805331,600,3156.308569
-40989.549,600,3173.292753
-40462.808881,600,3200.795494
-46940.499888,600,3230.403467
-32896.805288,600,3247.683998
-99356.138556,600,3264.988399
-81509.777339,600,3293.933588
-169067.657551,600,3311.255671
-53383.369364,600,3340.759117
-22790.630768,600,3368.681714
-37495.900544,600,3385.536964
-96939.327161,600,3402.416204
-22313.663959,600,3419.469679
-124493.832901,600,3448.436105
-24729.662991,600,3479.264033
-31459.263053,600,3496.44413
-44655.662484,600,3523.988504
-37251.566674,600,3541.031156
-54532.59064,600,3558.010947
-32493.715764,600,3588.001433
-21150.499426,600,3615.852219
-33576.298321,600,3632.852557
-86018.187822,600,3649.88131
-26100.618941,600,3677.759297
-25432.967541,600,3707.654703
-48605.36035,600,3724.263317
-120403.741635,600,3751.304211
-32526.238062,600,3768.282459
-55524.430052,600,3785.124714
-14585.021918,600,3815.289948
-19459.271986,600,3843.255262
