#{"t_start": 1656733874.2072809, "env_id": "uav-v0"}
r,l,t
-166055.879024,600,17.577745
-293520.763074,600,34.6666
-133555.790515,600,51.702604
-195360.314913,600,79.724866
-307717.4414,600,96.86548
-240532.754135,600,127.047278
-327367.299291,600,155.024372
-200398.69957,600,172.183725
-173005.158744,600,189.372455
-131428.153974,600,206.484432
-221973.919287,600,247.640241
-188025.677373,600,264.794149
-75173.786178,600,281.872818
-148600.443503,600,309.979421
-145061.498296,600,327.059669
-134401.440355,600,357.243343
-82382.481762,600,374.379618
-102632.604601,600,402.438819
-99384.840679,600,419.59293
-131527.851917,600,436.736925
-441320.887471,600,477.800931
-138704.73651,600,494.862367
-129491.500727,600,512.026904
-61080.535398,600,540.076268
-162796.210516,600,556.995161
-61563.047284,600,573.978714
-171219.053787,600,603.96435
-121879.233397,600,632.682629
-42676.640242,600,650.075553
-170454.478693,600,667.477812
-172145.305206,600,696.253984
-45740.48781,600,725.959175
-146844.154854,600,743.025351
-84341.336638,600,759.975063
-199416.61863,600,787.443722
-224806.463449,600,804.526383
-146463.556962,600,835.507996
-108361.017415,600,864.369493
-103986.807951,600,881.787335
-37913.976071,600,899.199146
-56445.51272,600,928.021002
-43220.292408,600,957.550279
-127397.548584,600,974.487419
-78249.178086,600,991.317407
-66070.348098,600,1018.787227
-136515.970302,600,1035.857881
-119225.076997,600,1066.878279
-111484.584555,600,1095.660062
-186511.499849,600,1113.01909
-259816.881633,600,1130.396276
-79936.18382,600,1147.559117
-247043.431394,600,1175.039107
-72494.999258,600,1204.762549
-84264.959985,600,1221.619565
-70799.643308,600,1249.511509
-60876.117165,600,1266.816771
-48078.228277,600,1284.149744
-79739.527076,600,1315.120209
-154090.868424,600,1343.908547
-78891.436517,600,1361.095497
-114436.017378,600,1377.989704
-211185.589756,600,1405.871596
-292986.550338,600,1435.543183
-245561.552886,600,1452.422997
-82361.463878,600,1481.309211
-62827.787945,600,1498.57066
-47201.027948,600,1515.931848
-40245.77827,600,1546.974705
-77446.925833,600,1576.037794
-25106.920051,600,1593.251856
-163054.921235,600,1610.151087
-92429.629067,600,1637.952501
-182002.490941,600,1667.7045
-164702.344239,600,1684.496529
-149193.943321,600,1701.781858
-102993.506353,600,1730.599279
-45265.426207,600,1747.943171
-108237.946941,600,1765.297539
-59891.782846,600,1808.028035
-142420.529455,600,1825.138785
-215622.109477,600,1842.047294
-83293.069579,600,1869.836758
-62657.260543,600,1886.766293
-126292.721488,600,1916.489092
-80102.33121,600,1933.823732
-88463.477204,600,1962.72538
-39053.386136,600,1980.011838
-170444.474628,600,1997.382193
-154106.181856,600,2039.955106
-359588.688261,600,2057.127731
-33944.443521,600,2073.994172
-62252.271183,600,2091.0576
-83224.112229,600,2118.644071
-67425.374252,600,2148.372555
-76809.126898,600,2165.702814
-83998.493071,600,2194.589916
-74000.275426,600,2211.9209
-129339.946402,600,2229.314018
-55506.005111,600,2271.801181
-56767.951285,600,2289.159864
-28394.626365,600,2305.994527
-144940.338423,600,2323.02059
