#{"t_start": 1656866384.391348, "env_id": "uav-v0"}
r,l,t
404.608245,600,34.23138
304.847856,600,55.796239
928.87816,600,76.401406
1243.062974,600,104.709707
2452.056179,600,125.517861
2353.412737,600,161.595072
2130.41501,600,190.469801
4435.365114,600,213.941349
2206.668569,600,237.637717
1983.046617,600,261.241838
3539.786767,600,309.664336
2400.058151,600,333.803581
2102.488727,600,357.175912
2458.745033,600,385.752954
3352.014553,600,406.711126
4883.881662,600,442.584311
2557.710283,600,463.631274
2992.761825,600,491.264479
4870.43201,600,512.77851
2259.787429,600,534.237248
4488.565102,600,576.990716
2700.865563,600,598.472487
4954.700506,600,618.973023
2542.399109,600,647.197648
2438.803467,600,668.061941
3120.020664,600,689.401113
2031.155431,600,725.357926
3267.569038,600,754.837761
2706.349836,600,777.841057
3783.955084,600,800.254993
3742.065275,600,831.239861
1766.934125,600,867.82244
2710.66477,600,890.265783
3203.095951,600,912.937344
5144.1071,600,941.529399
3370.519287,600,962.672962
3302.538423,600,999.15179
3425.159395,600,1028.537858
4338.75143,600,1050.197934
2226.706584,600,1071.742857
3510.959233,600,1100.770582
3729.923422,600,1140.770947
2702.918444,600,1163.224974
2825.357046,600,1186.130908
5216.122249,600,1216.996744
5238.248809,600,1240.068994
6587.64705,600,1278.919848
2948.885203,600,1309.374378
3508.554458,600,1331.011267
4534.529234,600,1355.308004
3656.343975,600,1377.98155
4168.964049,600,1408.20991
3464.342656,600,1448.024758
4470.3596,600,1470.995569
2112.201887,600,1499.551807
3573.481292,600,1520.698729
4933.558269,600,1542.575766
5728.442081,600,1577.615598
4854.96913,600,1605.419048
4062.496195,600,1626.440471
5576.289667,600,1647.008794
3250.599829,600,1675.560477
3403.381132,600,1710.363055
3617.738769,600,1732.269141
5424.975768,600,1761.080081
4105.850043,600,1783.41788
3664.527848,600,1805.88931
5685.806585,600,1844.280766
7532.292991,600,1873.306089
6441.636915,600,1897.155203
3383.999223,600,1919.583891
3390.841494,600,1947.899969
6034.392499,600,1983.140718
3134.892864,600,2003.781696
2917.616697,600,2025.002455
4543.251698,600,2054.393201
4757.221607,600,2075.992535
2528.336028,600,2096.108181
8006.28221,600,2136.943555
3752.73501,600,2157.166894
7159.035244,600,2177.401283
4345.641496,600,2204.120305
2765.900024,600,2224.226936
3330.312968,600,2258.110819
3196.3002,600,2278.022333
5204.341569,600,2304.229527
2408.988067,600,2324.152839
4310.164981,600,2343.952834
4819.605267,600,2383.967251
5235.022163,600,2403.919881
3468.218479,600,2424.410343
5031.721954,600,2444.332121
5305.247036,600,2470.546915
3995.185154,600,2503.924046
3058.799157,600,2523.773374
2569.759917,600,2549.83838
2416.290789,600,2569.747703
4225.03753,600,2589.456394
7189.640218,600,2629.41087
2564.764716,600,2649.039084
3606.693921,600,2668.729645
3656.339511,600,2688.390896
7427.395227,600,2714.484135
1985.773541,600,2734.442201
4302.86675,600,2767.786827
4748.840973,600,2795.243045
3662.964135,600,2815.561381
5706.451401,600,2835.301943
3455.92801,600,2855.252638
5736.47264,600,2895.042933
1631.571869,600,2915.064662
3242.850395,600,2934.75464
4797.299813,600,2960.886334
3463.386043,600,2981.075524
1598.584708,600,3014.948505
4085.427491,600,3035.060338
6270.66511,600,3061.702711
3257.197289,600,3081.548559
2827.794902,600,3101.501459
3520.754398,600,3141.380596
7110.706292,600,3161.663613
6396.405275,600,3181.423863
5972.454859,600,3207.5824
6753.944339,600,3227.549769
3637.52372,600,3247.35945
5742.836043,600,3280.878631
3906.704545,600,3306.918037
5870.860324,600,3326.873537
3284.570882,600,3346.751771
3547.09121,600,3372.771082
4837.458126,600,3406.355285
3304.753367,600,3426.164483
7353.746064,600,3445.970864
3626.680448,600,3472.35541
3218.515588,600,3492.115888
4350.077513,600,3525.655481
3706.646244,600,3551.616957
5652.996594,600,3571.268181
4220.871698,600,3591.061787
2078.694928,600,3617.305236
2850.415878,600,3650.517364
7103.287429,600,3670.109736
2739.918297,600,3690.927033
4437.160638,600,3717.165053
3904.070818,600,3737.030631
4673.017709,600,3770.315368
2187.718526,600,3796.107915
6648.155048,600,3815.885417
3134.028224,600,3835.602768
2625.784476,600,3855.322837
6611.20418,600,3881.342365
3021.225416,600,3914.768374
6640.282958,600,3934.387391
5851.212131,600,3960.250288
3833.201254,600,3979.953621
4976.394526,600,3999.788126
5718.332492,600,4033.709336
2862.903029,600,4059.856055
