#{"t_start": 1656866384.394921, "env_id": "uav-v0"}
r,l,t
308.548802,600,34.247662
284.530331,600,55.813177
1168.337385,600,76.417477
1880.242937,600,104.726199
63.952028,600,125.542422
897.923439,600,161.610573
1287.038343,600,190.488063
3077.544384,600,213.96097
2069.508253,600,237.656641
2357.773094,600,261.260615
2286.468978,600,309.683234
1948.759386,600,333.822679
2162.671792,600,357.192091
2798.844772,600,385.769566
1824.298383,600,406.728425
2769.698705,600,442.600837
2350.67211,600,463.648412
4775.509791,600,491.2804
1455.981721,600,512.796206
1804.040202,600,534.254154
4008.22526,600,577.00722
3011.450476,600,598.489494
4432.087732,600,618.991788
3378.723364,600,647.214568
4958.329452,600,668.077734
3430.850396,600,689.418442
5026.774566,600,725.374057
3003.921839,600,754.878559
2156.940368,600,777.860788
3365.660158,600,800.273697
3412.870278,600,831.258186
5170.796535,600,867.838157
3359.864904,600,890.283068
3053.976715,600,912.955342
2802.775272,600,941.546766
4020.635013,600,962.689373
2524.210761,600,999.170926
3716.082773,600,1028.555529
6965.858043,600,1050.214051
3845.659295,600,1071.761462
3319.607327,600,1100.808036
4794.592115,600,1140.789012
2766.633926,600,1163.242501
3399.354927,600,1186.149036
4927.153252,600,1217.013443
3972.533454,600,1240.089351
2704.927041,600,1278.939285
4633.388295,600,1309.393912
5999.681401,600,1331.029502
3338.632923,600,1355.346279
3508.311243,600,1377.998136
2711.449859,600,1408.228188
5509.746675,600,1448.041627
3470.643829,600,1471.011774
6606.382918,600,1499.569108
3762.376688,600,1520.715972
3913.485997,600,1542.591741
4054.701037,600,1577.632065
3679.301181,600,1605.436501
3172.552909,600,1626.456518
4852.928267,600,1647.024797
4294.288075,600,1675.578198
6480.137289,600,1710.379102
5159.580339,600,1732.28852
3719.224277,600,1761.097063
2067.740131,600,1783.434571
5392.097022,600,1805.910237
5693.631544,600,1844.299329
6652.690136,600,1873.324785
5146.982949,600,1897.174011
5024.801037,600,1919.599824
6539.757617,600,1947.915938
6243.616443,600,1983.156649
2917.971046,600,2003.798191
3657.260668,600,2025.026442
3756.211076,600,2054.409102
3534.994881,600,2076.009458
4929.626313,600,2096.124415
5225.684888,600,2136.959683
4213.20304,600,2157.182458
5200.994952,600,2177.418544
4962.797345,600,2204.135496
5165.532693,600,2224.242561
3660.301023,600,2258.128121
7401.772486,600,2278.037363
5453.714403,600,2304.245065
5292.586102,600,2324.169083
2102.881082,600,2343.968428
4377.939126,600,2383.982393
7236.579779,600,2403.936126
5170.280265,600,2424.426609
3244.332585,600,2444.347344
1933.105844,600,2470.562428
3316.344953,600,2503.939435
4530.755691,600,2523.788385
5569.927578,600,2549.853266
3471.782795,600,2569.763379
3538.63213,600,2589.471863
5245.432902,600,2629.42563
3729.249856,600,2649.053981
2460.064593,600,2668.745759
3626.610785,600,2688.405911
3228.3809,600,2714.499889
4158.445705,600,2734.457365
6169.377145,600,2767.802527
3492.048454,600,2795.259165
4957.376945,600,2815.577104
3495.454728,600,2835.317777
3993.085793,600,2855.268112
4446.099431,600,2895.059053
3929.141468,600,2915.080295
2473.064226,600,2934.769526
5007.660443,600,2960.902199
3740.574071,600,2981.09073
3239.245827,600,3014.964121
5140.334543,600,3035.075719
3961.463713,600,3061.718226
6202.82696,600,3081.564214
4023.646599,600,3101.517083
4296.017886,600,3141.395666
6070.785523,600,3161.679266
4751.341266,600,3181.439217
4674.168982,600,3207.597403
4817.020255,600,3227.565847
3645.635637,600,3247.37521
2036.556953,600,3280.893843
4936.331587,600,3306.933551
3170.906302,600,3326.888604
4089.15855,600,3346.76776
3424.181865,600,3372.786099
2835.643691,600,3406.37141
5050.020709,600,3426.197788
2237.613198,600,3445.986537
2718.152277,600,3472.372149
3281.164633,600,3492.131392
4428.382791,600,3525.670469
3416.817805,600,3551.632135
6401.282471,600,3571.28308
5460.187761,600,3591.077412
4570.081153,600,3617.320432
4790.780643,600,3650.532302
2256.141759,600,3670.124834
3293.560322,600,3690.944454
3306.242025,600,3717.180925
4376.346545,600,3737.045676
4178.760047,600,3770.330507
3076.833345,600,3796.123033
3684.670131,600,3815.903365
2722.729371,600,3835.618859
5233.891994,600,3855.338877
4436.73225,600,3881.357263
3026.687664,600,3914.784451
3266.794424,600,3934.403104
3578.293251,600,3960.265374
6269.299711,600,3979.968731
5300.151674,600,3999.804936
3796.092845,600,4033.725317
2033.545733,600,4059.871766
5961.701721,600,4079.639785
5942.164183,600,4099.265204
4609.575919,600,4125.662051
5812.242375,600,4159.261212
3047.261353,600,4179.079714
6590.011112,600,4205.502942
4084.37481,600,4225.290504
6897.266616,600,4245.114126
5143.900273,600,4278.526489
3955.761512,600,4304.693679
3645.139041,600,4324.284334
2552.044596,600,4344.016589
3029.818019,600,4369.942113
4954.038458,600,4403.0635
2650.703996,600,4423.094565
3860.714334,600,4442.768808
7109.345328,600,4468.595165
2275.916963,600,4488.497924
2941.356505,600,4508.317345
2909.527514,600,4547.959769
2850.535379,600,4567.711221
3639.383123,600,4587.470238
5210.67962,600,4613.867926
2725.756864,600,4633.610455
2407.925003,600,4667.217541
4425.755834,600,4687.045002
3740.294165,600,4712.965092
6706.640147,600,4732.87679
3233.575943,600,4752.566268
