#{"t_start": 1656866384.3894122, "env_id": "uav-v0"}
r,l,t
1118.513846,600,34.220023
1077.518223,600,55.782707
-237.460761,600,76.39029
1554.983979,600,104.697695
1285.094967,600,125.503259
447.880246,600,161.584025
1102.099288,600,190.457341
1584.608993,600,213.927437
1501.158033,600,237.624528
3262.602236,600,261.229173
1850.000952,600,309.650591
2102.03883,600,333.790246
3622.998758,600,357.164384
3361.80356,600,385.741396
2127.214669,600,406.699235
2579.658289,600,442.572391
1945.065738,600,463.619519
2413.223663,600,491.25323
3959.654638,600,512.766279
3778.814317,600,534.225036
3240.225698,600,576.977425
2101.511639,600,598.459575
2860.653582,600,618.961105
2801.38727,600,647.186185
4924.498926,600,668.050764
3287.983779,600,689.388665
5618.423442,600,725.345739
7302.960577,600,754.824118
1616.955845,600,777.823379
4860.236393,600,800.241673
4094.50599,600,831.227775
3287.639012,600,867.811261
3896.473677,600,890.253865
4009.798414,600,912.924543
4723.442457,600,941.51805
1812.324791,600,962.66155
4057.451321,600,999.136984
3125.529269,600,1028.525737
4457.831377,600,1050.186379
2622.211002,600,1071.729731
5291.158631,600,1100.742331
4198.154378,600,1140.759139
4073.65747,600,1163.212884
2791.109113,600,1186.118211
3304.409802,600,1216.984834
3900.762058,600,1240.056157
4462.791081,600,1278.907029
3845.919966,600,1309.361266
2724.095371,600,1330.998293
4326.049902,600,1355.280752
5241.613549,600,1377.969691
3414.607143,600,1408.19622
2773.042161,600,1448.012611
3731.956031,600,1470.983824
3447.052108,600,1499.539914
2943.733924,600,1520.68567
3799.304528,600,1542.564761
5430.0402,600,1577.603776
3573.065815,600,1605.407277
6770.53416,600,1626.428671
4513.98163,600,1646.997438
3258.059826,600,1675.5477
2266.235862,600,1710.351405
6363.64992,600,1732.256569
3157.431335,600,1761.068027
4782.074822,600,1783.406244
3110.834424,600,1805.874955
6508.501269,600,1844.267956
5000.643782,600,1873.292927
4554.463919,600,1897.142867
2364.998649,600,1919.573025
3207.505141,600,1947.888887
3977.855864,600,1983.12937
4057.40095,600,2003.770099
2223.048432,600,2024.988213
6150.236325,600,2054.382145
6178.865321,600,2075.980645
2773.052363,600,2096.096861
3458.282477,600,2136.932104
3715.592815,600,2157.155862
3981.202357,600,2177.389307
3185.35622,600,2204.109551
3247.065905,600,2224.216037
4713.32319,600,2258.099346
2446.103371,600,2278.011887
2493.71126,600,2304.218533
6172.137552,600,2324.141554
4134.180266,600,2343.941822
2716.124778,600,2383.956698
3538.932661,600,2403.908101
5453.965057,600,2424.39907
8022.608699,600,2444.321508
3760.617923,600,2470.536019
3339.11825,600,2503.913244
2764.094961,600,2523.7628
4415.991156,600,2549.82797
5350.256254,600,2569.736113
4051.213231,600,2589.445582
5034.105527,600,2629.400499
3088.144767,600,2649.028554
3191.701325,600,2668.718878
4391.756141,600,2688.380031
3271.983541,600,2714.473065
2723.152431,600,2734.431531
8296.418185,600,2767.776179
4609.964495,600,2795.231251
4107.268701,600,2815.550522
4582.846314,600,2835.2906
4139.816775,600,2855.241493
5018.372712,600,2895.031461
2466.311748,600,2915.053436
2811.336427,600,2934.743394
3961.568878,600,2960.875836
4111.762205,600,2981.064959
5067.808706,600,3014.937556
2841.414729,600,3035.049363
3260.772723,600,3061.691807
1852.674094,600,3081.537469
3947.853772,600,3101.490544
2626.066751,600,3141.370112
3193.341687,600,3161.652322
6473.46492,600,3181.412459
3366.876217,600,3207.571612
2276.142167,600,3227.538789
6743.128172,600,3247.348211
3870.020505,600,3280.867916
3115.466197,600,3306.90688
2270.165364,600,3326.862884
4923.813459,600,3346.740085
4531.530373,600,3372.76062
8013.92555,600,3406.343906
3267.405095,600,3426.151848
6178.41666,600,3445.95986
3871.297149,600,3472.344139
4350.227392,600,3492.104939
4578.585049,600,3525.644963
4496.614148,600,3551.60647
6831.481274,600,3571.257767
2035.338156,600,3591.050572
5252.117104,600,3617.294617
5770.673662,600,3650.50671
3979.711558,600,3670.099235
4200.618837,600,3690.914609
4433.299077,600,3717.153827
4238.723858,600,3737.019972
2165.735931,600,3770.304734
3293.19875,600,3796.097269
1933.44639,600,3815.873509
3804.583469,600,3835.591875
5356.751836,600,3855.311887
4155.664307,600,3881.331594
3193.259316,600,3914.757265
6353.372709,600,3934.376659
5881.519982,600,3960.239725
5773.385507,600,3979.943011
3545.84119,600,3999.776261
2597.675564,600,4033.698257
3828.229626,600,4059.845049
2536.344425,600,4079.612469
6638.194459,600,4099.239556
3616.07605,600,4125.634965
6243.957994,600,4159.235514
3567.566203,600,4179.05393
2288.880918,600,4205.475433
6257.433784,600,4225.264188
4304.207181,600,4245.086346
3620.28278,600,4278.499463
3882.405765,600,4304.667659
4030.693228,600,4324.257372
2836.843109,600,4343.990578
8566.767655,600,4369.912011
5162.534035,600,4403.036998
4857.991044,600,4423.068277
4323.749454,600,4442.741913
4668.625095,600,4468.567321
3000.067396,600,4488.470456
2311.354482,600,4508.291282
2622.322424,600,4547.933103
3025.620944,600,4567.685093
4673.993844,600,4587.443296
2751.916024,600,4613.840608
4915.718666,600,4633.583852
4394.117794,600,4667.190324
3259.792319,600,4687.018549
4677.520658,600,4712.938135
3172.384275,600,4732.848016
2726.27523,600,4752.540543
3380.719076,600,4791.995224
5242.544099,600,4811.873579
4173.5102,600,4831.405644
2901.617214,600,4851.136388
2591.362096,600,4876.932072
8589.672155,600,4910.225387
2772.926462,600,4929.975938
3267.155559,600,4955.657529
3756.635018,600,4975.235387
5707.293603,600,4994.800006
3614.729855,600,5034.997536
3895.481693,600,5054.554053
4032.019113,600,5074.145187
7016.961304,600,5093.789819
5881.895068,600,5119.804877
3606.306788,600,5139.350397
6950.821692,600,5172.230414
3090.951446,600,5198.212058
7202.665222,600,5218.050495
3915.175814,600,5237.5598
7799.421087,600,5257.362861
6603.595674,600,5297.212275
3952.043269,600,5317.177746
5118.734941,600,5336.711017
3081.245274,600,5362.700972
4266.899187,600,5382.723007
2219.219579,600,5416.183623
4062.19523,600,5435.988576
4027.695417,600,5462.39779
2672.266896,600,5482.013524
3081.167448,600,5501.62678
6499.157737,600,5541.260137
3684.012499,600,5560.897684
2475.909474,600,5580.373512
6351.333885,600,5606.448648
4018.528681,600,5626.921329
3847.282379,600,5661.060423
4766.089537,600,5680.829085
4958.246125,600,5706.792925
4916.404576,600,5726.376132
6024.358801,600,5746.11191
7057.711576,600,5771.838578
3115.370346,600,5804.946916
3080.583987,600,5824.527371
2653.711783,600,5844.153064
3360.476006,600,5870.298143
2489.373227,600,5889.804757
4669.13205,600,5922.740535
5438.016958,600,5948.209576
4328.432504,600,5967.686256
6392.206878,600,5987.0368
2492.609631,600,6012.910119
2577.922941,600,6045.837272
7662.413418,600,6065.081573
5353.136838,600,6084.497002
4803.156352,600,6110.200507
4157.491506,600,6129.687573
7658.357476,600,6162.62834
6393.027425,600,6188.251404
2465.562115,600,6207.82453
3774.589075,600,6227.338052
2702.925412,600,6246.756684
2600.559005,600,6272.357952
2442.103384,600,6305.515825
3478.800146,600,6324.827553
4208.024399,600,6350.550569
3281.856709,600,6370.046177
4738.627756,600,6389.586102
2592.569644,600,6422.598925
2338.544166,600,6448.587663
4838.579747,600,6468.345562
6288.310446,600,6487.73518
4685.216222,600,6513.497792
