#{"t_start": 1656794363.504718, "env_id": "uav-v0"}
r,l,t
-9480.284218,600,25.983599
-4950.736365,600,51.36164
-26802.956863,600,76.766605
-3093.249137,600,114.018894
-10627.330477,600,139.458347
-19384.107834,600,183.188364
-4137.775604,600,220.263193
-6468.025627,600,245.751622
-1953.023905,600,271.302072
-27407.297352,600,296.836103
-14170.307164,600,351.943471
-2568.407188,600,377.452234
-11876.588406,600,402.912038
-5018.779681,600,439.799639
-3795.990949,600,465.258926
-20531.925168,600,508.798186
-3715.68453,600,534.235025
-5255.225876,600,570.999951
-12782.296343,600,596.427824
-13278.539249,600,621.858512
-3337.472328,600,676.775939
-163.119453,600,702.24527
-10233.942691,600,727.693515
-22352.772637,600,764.326278
207.942305,600,789.953606
-5758.883204,600,815.4403
-22482.46653,600,859.041274
-7060.625491,600,895.820158
-2504.377048,600,921.289124
-1300.093382,600,946.76538
1327.694,600,983.442298
-1081.187289,600,1027.132076
-9357.773655,600,1052.614887
54.622562,600,1078.090651
-8798.452476,600,1114.798092
-5032.201673,600,1140.254799
-24884.765258,600,1183.781198
-256.750852,600,1220.493071
-2944.714722,600,1246.041313
-6286.704983,600,1271.50235
-518.514895,600,1308.11545
-4364.670006,600,1351.751309
-1967.719181,600,1377.216609
-2211.804609,600,1402.655483
-784.180045,600,1439.349626
-6823.315295,600,1464.904419
-1795.14548,600,1508.459884
-3394.219554,600,1545.151902
-1463.126074,600,1570.68929
-1099.94466,600,1596.178359
-244.219439,600,1621.655255
739.399365,600,1658.317819
857.459242,600,1701.954126
-2757.754013,600,1727.463977
-1459.148025,600,1764.119282
-399.387519,600,1789.671005
-57.361815,600,1815.249737
-3906.38898,600,1858.772925
1800.797262,600,1895.409796
1086.359456,600,1920.921577
1279.81815,600,1946.343446
-1100.026947,600,1982.975801
-3183.548966,600,2026.563102
413.787934,600,2052.01282
-332.128568,600,2088.554796
2331.037107,600,2114.163949
19.649677,600,2139.673408
564.891962,600,2183.246413
-103.700268,600,2219.8736
596.887497,600,2245.402501
57.889301,600,2270.892173
-3345.874762,600,2307.46561
-2034.08869,600,2351.114212
-2207.553005,600,2376.570335
-1425.145368,600,2402.223656
1156.720251,600,2438.793183
-1449.796429,600,2464.322008
-413.266068,600,2489.833641
1162.18838,600,2544.449301
1249.392217,600,2569.942794
1510.719426,600,2595.449804
655.540861,600,2631.895053
-793.657495,600,2657.425327
54.684616,600,2701.093349
-2303.970045,600,2726.561971
-1060.434245,600,2763.106689
993.208937,600,2788.593612
1177.340408,600,2814.109775
-3607.858168,600,2868.745131
83.696488,600,2894.270293
2233.40397,600,2919.743023
259.241926,600,2945.250097
-353.832659,600,2981.845598
2339.724716,600,3025.512717
3939.300029,600,3051.028502
-421.248912,600,3087.676257
2211.888411,600,3113.187639
2620.538271,600,3138.731634
-1236.660237,600,3193.485957
2451.202489,600,3219.081425
3069.631682,600,3244.613664
-84.54375,600,3270.132752
230.976073,600,3306.743231
2487.651836,600,3332.160982
862.626025,600,3375.741112
-4419.873369,600,3412.243311
-583.845309,600,3437.804191
1205.908444,600,3463.339913
2057.225503,600,3488.872425
697.961552,600,3543.540996
-99.83228,600,3569.093066
-882.217352,600,3594.609185
3401.148188,600,3631.111785
1411.152561,600,3656.628597
-2624.495376,600,3700.216684
1446.680877,600,3725.707611
3849.129457,600,3762.303684
1017.357066,600,3787.84503
2313.767305,600,3813.396009
2791.014142,600,3868.646188
2497.711358,600,3894.148103
-225.362271,600,3919.688307
