#{"t_start": 1656794363.5256846, "env_id": "uav-v0"}
r,l,t
-14036.894607,600,27.203113
-4750.170093,600,54.355221
-4728.126192,600,81.854762
-1960.635844,600,121.246033
1552.176856,600,148.612889
-9816.797739,600,196.095278
-21933.914469,600,237.010015
-3097.59355,600,264.201901
-11315.954449,600,291.731562
-25408.945543,600,319.00129
-4259.558696,600,378.301089
-3864.330498,600,405.603501
-7749.894635,600,433.064965
-5490.777702,600,472.506582
-9414.047353,600,499.734176
-14770.443762,600,546.997198
-33219.71234,600,574.765563
-6643.569946,600,614.408003
-403.745239,600,641.271361
-2574.20073,600,669.123787
-5135.145152,600,730.706634
-615.483168,600,758.122959
-18396.04304,600,785.334655
-6864.813239,600,826.333316
-6475.281823,600,854.123481
-2595.872622,600,881.037283
-600.731659,600,928.565844
-224.080661,600,968.716035
-4108.098742,600,996.07158
-6484.480245,600,1023.468066
1464.520659,600,1064.713024
-23375.369055,600,1112.126152
1560.069613,600,1139.051226
-13489.759484,600,1166.689058
-801.15005,600,1208.828817
-9495.874851,600,1235.885048
1439.917241,600,1283.658898
-759.869063,600,1322.974847
-1466.087156,600,1350.347491
-2827.377617,600,1377.521132
-660.797577,600,1418.643823
-10952.193308,600,1465.764555
-16827.164807,600,1493.668674
1297.853566,600,1521.454889
-3259.600649,600,1561.516871
409.737483,600,1589.039966
-1641.905314,600,1637.368294
-11046.180946,600,1676.901802
-11303.768802,600,1704.724505
-14098.008061,600,1731.885401
-284.049768,600,1759.454997
-1138.141464,600,1798.564081
-1249.717223,600,1846.006495
670.718021,600,1873.817629
-4796.548035,600,1914.748453
628.957202,600,1941.757503
-724.672635,600,1969.293484
3853.961992,600,2017.43685
-122.376036,600,2056.629339
-2528.78415,600,2083.969146
272.602312,600,2111.692159
-4966.488202,600,2152.829681
1370.519192,600,2200.001398
2369.341167,600,2227.423019
-3235.958032,600,2266.692408
-4195.913265,600,2294.448476
-3566.505566,600,2322.137881
2535.579337,600,2368.999905
