#{"t_start": 1656758304.3905444, "env_id": "uav-v0"}
r,l,t
-1843.77329,600,16.891996
-11646.386498,600,33.535539
-9990.440757,600,50.024051
-10411.912372,600,77.235326
-8434.807226,600,93.833773
-8013.38447,600,123.680496
-3449.622141,600,150.557171
-6355.109786,600,167.219257
-4196.475242,600,184.132164
-5931.923719,600,200.837257
-8611.898138,600,240.185755
-3337.945671,600,257.321384
-1980.318869,600,273.91124
-9311.551755,600,300.812427
-4756.816584,600,317.430098
-2215.172484,600,346.551872
-6994.519438,600,363.140506
-6635.805422,600,390.756407
-3381.387638,600,407.419479
-2754.741832,600,424.081138
-1080.83973,600,464.448595
-1954.100531,600,481.11004
-2013.90712,600,497.796895
-2596.61539,600,525.292762
-4180.55072,600,542.049266
-2836.802124,600,558.676463
-3311.77394,600,588.521158
-952.935036,600,615.494915
-1658.032851,600,632.227587
-1400.573202,600,649.177676
-1515.160029,600,676.257805
-1222.536036,600,706.037164
-942.163571,600,722.73949
-963.982599,600,739.413544
-981.110811,600,766.569087
-2187.573454,600,783.195517
-1057.274445,600,812.516354
-235.230604,600,841.025218
-1354.93401,600,857.854149
-1153.032065,600,874.502454
-761.744094,600,901.460697
-1536.685187,600,931.127326
-3217.420498,600,947.922085
-1372.716963,600,964.610821
-399.763552,600,991.497609
-977.00797,600,1008.185867
-540.871072,600,1037.852674
-988.570879,600,1065.296497
-211.333017,600,1081.937148
-1104.307385,600,1098.497322
-658.687278,600,1115.132309
-529.456745,600,1142.4548
-360.766371,600,1171.635413
-693.675246,600,1188.419151
9.341081,600,1215.429732
-383.454343,600,1232.043098
-165.963283,600,1248.883632
-685.131508,600,1278.041094
-984.895735,600,1304.998248
-4316.780789,600,1321.927319
-5343.153341,600,1338.674666
205.36769,600,1365.517785
-567.15178,600,1394.872681
565.900989,600,1411.569585
-265.852254,600,1438.56337
90.928259,600,1455.218036
1.788922,600,1471.89915
-136.068469,600,1501.55109
198.208542,600,1528.099228
117.101279,600,1544.581492
96.236778,600,1561.353238
572.468443,600,1587.875797
273.423508,600,1616.807433
254.417781,600,1633.596098
110.594305,600,1650.251525
364.821497,600,1677.472321
467.073382,600,1694.633267
661.323722,600,1711.226575
559.413945,600,1751.733553
131.237631,600,1768.5656
583.666788,600,1785.367906
328.106538,600,1812.513709
126.893338,600,1829.159676
690.325885,600,1858.913719
114.285786,600,1875.539898
755.987648,600,1902.682217
201.201755,600,1919.514459
-177.985077,600,1936.246887
144.049819,600,1976.006792
605.195952,600,1992.754999
140.453391,600,2009.383681
475.332988,600,2026.356664
-5006.52407,600,2053.750994
-612.593915,600,2083.134634
262.846245,600,2099.924289
361.07282,600,2127.575375
94.091285,600,2144.362464
54.016597,600,2161.05907
784.088047,600,2200.490404
442.638358,600,2217.538688
-76.8559,600,2234.261647
303.50463,600,2250.973311
293.371324,600,2277.858644
596.79741,600,2295.046829
-2254.001262,600,2324.681568
817.841993,600,2351.754328
510.937717,600,2368.39686
515.084858,600,2385.376835
18.060794,600,2402.118739
1025.949076,600,2442.017802
328.683122,600,2458.814563
