#{"t_start": 1656657078.397667, "env_id": "uav-v0"}
r,l,t
-157020.746653,600,17.422536
-64394.366869,600,34.11079
-572184.074287,600,50.807067
-126249.692492,600,78.056819
2585.74075,600,94.803132
81692.184736,600,124.125228
-23186.05032,600,151.345023
-56544.895615,600,168.144319
111836.897657,600,184.936039
119120.322613,600,201.823586
166231.50513,600,241.730764
98584.428641,600,258.545986
153132.073251,600,275.534885
170616.595788,600,303.173892
251011.249505,600,320.210284
199019.032878,600,350.143366
247198.79858,600,367.224798
329973.951459,600,394.992577
273564.961335,600,412.050039
307705.203791,600,429.071845
300241.38427,600,469.568146
337151.298167,600,486.630477
345024.577866,600,503.694583
387392.057931,600,531.30929
436151.160905,600,548.385066
379139.698751,600,565.420101
449976.739513,600,595.36569
464562.637691,600,623.062541
480151.428521,600,640.122494
456501.050559,600,657.190624
494450.92596,600,684.864514
527451.209285,600,714.72825
559350.810364,600,731.788205
585751.083922,600,748.848291
614901.13261,600,776.510417
628101.021202,600,793.571581
617100.930524,600,823.446171
659555.691359,600,851.190134
696881.46466,600,868.245991
663851.008088,600,885.268853
658350.931821,600,912.977792
722242.386386,600,942.809247
693551.057933,600,959.861222
727100.900973,600,976.930205
738651.014073,600,1004.601382
790351.206062,600,1021.646392
761201.025707,600,1051.535825
727650.957474,600,1079.298388
792550.810108,600,1096.316208
794751.082976,600,1113.33532
821387.787492,600,1130.364061
825001.033306,600,1158.140419
811251.06572,600,1187.919157
809140.824535,600,1204.862407
810700.782771,600,1232.327859
840471.657828,600,1249.139161
854151.259451,600,1265.864967
822801.015477,600,1294.985172
860200.895786,600,1322.000001
830500.978708,600,1338.590515
849201.107063,600,1355.232042
878901.23269,600,1382.294277
889901.275582,600,1411.410193
893825.412141,600,1428.032263
870651.174908,600,1455.063956
895950.925951,600,1471.680946
893751.208585,600,1488.305919
876150.904897,600,1517.435158
906951.186153,600,1544.455056
903101.35684,600,1561.091468
913001.095629,600,1577.72407
874133.743954,600,1604.718098
901637.846686,600,1633.829799
898151.243036,600,1650.423251
897051.001489,600,1667.014208
902550.861043,600,1694.021304
915200.890222,600,1710.64342
902001.594617,600,1727.28817
902551.266033,600,1766.796003
930051.202859,600,1783.413041
913001.041151,600,1800.035071
925651.522663,600,1826.978165
922901.171765,600,1843.612095
910800.854248,600,1872.734999
914851.381726,600,1889.318049
932251.039682,600,1916.287769
923450.926431,600,1932.883343
930601.148825,600,1949.490003
924001.17568,600,1989.09099
926750.910836,600,2005.690939
936101.247986,600,2022.271854
932800.998156,600,2038.83893
924699.26305,600,2065.785841
938850.782447,600,2094.865068
936100.963945,600,2111.469874
937751.081533,600,2138.682597
947651.135127,600,2155.277796
936100.843387,600,2171.968066
933901.419692,600,2211.766478
954251.005663,600,2228.423088
937751.170305,600,2245.036087
951501.072158,600,2261.646776
949851.012401,600,2288.879041
940500.971711,600,2305.483914
937751.262431,600,2334.557197
954801.105865,600,2361.500958
944901.039604,600,2378.132275
937200.981939,600,2394.688943
948751.310281,600,2411.289955
956451.020145,600,2450.720203
933901.292359,600,2467.322043
945450.888765,600,2483.908664
950401.006583,600,2510.845984
944351.101291,600,2527.441052
937750.995649,600,2556.474787
946551.293504,600,2573.064082
960300.875044,600,2600.09797
941601.397261,600,2616.683132
952050.812495,600,2633.282727
963051.007635,600,2672.948765
944900.852258,600,2689.578653
958100.808467,600,2706.220958
948751.118115,600,2733.200037
952251.534201,600,2749.915491
963600.930911,600,2766.545978
960301.059513,600,2795.559054
956451.088758,600,2822.814967
966351.039694,600,2839.408214
957659.103536,600,2856.018004
963050.977105,600,2883.437592
963600.983074,600,2912.542281
962501.257958,600,2929.133007
965251.095317,600,2945.711934
965251.077896,600,2973.174011
946001.899837,600,2989.783966
966900.873898,600,3018.788213
956451.227639,600,3046.225751
