#{"t_start": 1656794363.5148702, "env_id": "uav-v0"}
r,l,t
-13536.789927,600,26.860934
-12585.815214,600,53.063769
-6768.151588,600,79.20365
-6918.699634,600,117.114722
-8101.076419,600,143.183409
-11778.973354,600,188.425729
-9039.007529,600,227.022345
-5931.144927,600,253.331271
-10132.671164,600,279.649436
-11133.922862,600,305.872745
-9802.904894,600,363.064539
-7204.054474,600,389.409034
-3620.565272,600,415.377538
-5390.172161,600,452.399458
-2940.307821,600,478.278383
-8650.628618,600,522.788267
-11353.102331,600,549.003844
-4178.362748,600,586.805548
-4803.084139,600,613.263435
-3584.397793,600,639.609498
-8416.347009,600,696.494679
-5934.837125,600,722.599868
-7290.125824,600,748.812859
-12587.642054,600,786.778071
-3207.225453,600,812.893801
-1176.707149,600,839.292807
-10271.723031,600,884.304739
-13250.46673,600,922.079184
-8640.167864,600,948.142293
-2942.699762,600,974.416836
-5714.553157,600,1012.419039
-5884.574421,600,1057.446425
-12765.635627,600,1083.661498
-5156.250126,600,1109.932649
-1081.091272,600,1148.210538
-11167.706452,600,1174.357769
-6396.727475,600,1219.199497
481.848777,600,1257.028095
-8186.187497,600,1283.177321
746.105022,600,1309.380621
1051.476894,600,1347.478413
-7161.868534,600,1392.548554
-3612.938237,600,1418.75935
-7176.062,600,1445.291167
-979.191431,600,1483.563971
290.909348,600,1509.826475
-5113.235732,600,1554.874019
-1805.834099,600,1592.514127
-665.256235,600,1618.816825
761.130349,600,1645.027269
382.924725,600,1671.368231
-793.754891,600,1709.057901
1318.376179,600,1754.116734
-4986.723447,600,1780.250877
-238.916429,600,1818.546396
-2424.791503,600,1844.698504
-5980.335283,600,1870.824933
-5330.090383,600,1915.748017
-1007.220486,600,1953.439593
3370.011972,600,1979.632622
-359.838264,600,2005.958093
182.514782,600,2043.867936
-1089.088727,600,2088.633948
-207.093469,600,2114.843823
-3613.044232,600,2153.078191
-3705.467955,600,2179.356594
1016.494795,600,2205.611073
-1519.016461,600,2250.251273
1067.163898,600,2287.176373
2022.165068,600,2313.050198
1197.304441,600,2338.919942
796.354151,600,2375.915951
-274.929114,600,2420.242299
-1226.258869,600,2446.364586
141.562424,600,2472.616623
-5123.740093,600,2510.305672
-5235.028436,600,2536.45579
-2501.600556,600,2562.554918
1315.435802,600,2619.252996
189.783461,600,2645.463013
-2555.759022,600,2671.5161
-4433.653509,600,2709.525945
1817.653967,600,2735.835011
-386.938523,600,2780.831982
-2073.295186,600,2807.070177
-3411.604782,600,2844.459341
-11329.672483,600,2870.606913
-8815.062589,600,2896.758628
-1699.032302,600,2952.462321
-619.604695,600,2978.469347
479.174668,600,3004.570746
1655.557246,600,3030.509616
-1925.804988,600,3067.635306
2087.018086,600,3112.105835
80.153599,600,3138.058896
475.565576,600,3175.116679
-4102.256297,600,3201.127117
-4284.151313,600,3227.28006
1322.205172,600,3283.427476
3850.380692,600,3309.511967
-239.249253,600,3335.602331
-941.186354,600,3361.626248
2045.228596,600,3398.931206
457.061153,600,3425.001981
-677.29985,600,3469.611066
-92.078438,600,3506.969105
-1859.048853,600,3532.931535
2326.857198,600,3559.053826
2182.584291,600,3585.167889
1997.192095,600,3641.185457
-1068.375693,600,3667.064875
-5209.271889,600,3693.129908
1171.43806,600,3730.195709
2456.557296,600,3756.291634
3129.211934,600,3801.053856
736.453548,600,3827.145546
-294.297181,600,3864.351607
2334.227808,600,3890.374403
2926.837872,600,3916.391402
1971.897553,600,3971.808183
-8843.964135,600,3997.778334
-132.427347,600,4023.829097
795.901517,600,4060.159515
-4651.996926,600,4085.810258
611.274318,600,4111.518861
37.148687,600,4155.416166
-1532.71038,600,4192.016033
-11357.061329,600,4218.023397
-3102.420168,600,4244.111567
-638.626991,600,4281.467787
219.342494,600,4326.132631
-824.217467,600,4352.175828
-52.693634,600,4378.250064
-337.318386,600,4415.442979
-2711.843456,600,4441.598166
100.115476,600,4485.960293
2728.981661,600,4523.449086
3362.59984,600,4549.391885
-189.928839,600,4575.493062
1036.661196,600,4612.481642
1509.200812,600,4657.134769
2838.334454,600,4683.175452
907.340176,600,4709.294602
1989.172826,600,4746.48115
-3314.991292,600,4772.667363
2404.449991,600,4817.466439
-2530.590008,600,4854.508407
204.092005,600,4880.528107
1923.110316,600,4906.51397
3409.664731,600,4932.598524
1734.146762,600,4969.710424
776.23719,600,5014.488677
1305.023543,600,5040.481738
1916.339679,600,5078.214062
2563.542902,600,5104.250447
772.582051,600,5130.378795
3021.687525,600,5175.069596
348.876787,600,5212.427095
1766.111867,600,5238.425952
1276.308033,600,5264.368488
1620.600378,600,5301.314267
1295.452072,600,5346.01839
3930.099653,600,5372.157952
1482.709755,600,5409.376271
4355.075312,600,5435.458415
2600.655983,600,5461.413331
-2684.687485,600,5506.036457
2014.967317,600,5543.22964
4464.664508,600,5569.262556
1213.338663,600,5595.263304
1055.643225,600,5632.592616
1552.464366,600,5677.165914
1937.970246,600,5703.118472
1729.784764,600,5729.022596
1059.046157,600,5766.237263
1376.561552,600,5791.87369
635.252419,600,5817.511609
1061.339266,600,5871.917279
2131.703312,600,5897.572384
756.294968,600,5923.659025
335.84295,600,5961.053843
2443.365164,600,5987.138122
4104.006706,600,6031.569323
851.715594,600,6057.579927
1979.702335,600,6094.708086
716.906097,600,6120.770093
3194.590783,600,6146.837937
2442.031172,600,6202.608581
-2902.397542,600,6228.643204
2491.343154,600,6254.526592
-8600.691847,600,6280.4573
1925.850988,600,6317.489582
1120.59999,600,6362.005893
1610.154946,600,6388.05424
2035.494047,600,6425.509834
2031.795574,600,6451.604471
1430.810745,600,6477.835952
1907.187413,600,6534.021741
3235.303094,600,6560.181299
1908.00262,600,6586.199269
1425.871832,600,6612.186651
3725.417167,600,6649.30041
2476.614022,600,6675.316644
2200.098262,600,6720.08808
1665.746647,600,6757.103431
2437.590936,600,6783.167944
979.942858,600,6809.432366
2269.953948,600,6835.681017
2940.230056,600,6891.708851
2902.596836,600,6917.928736
373.367869,600,6943.958093
958.536377,600,6981.118129
-23494.880169,600,7007.123803
3506.524446,600,7051.486537
2500.684108,600,7077.482327
3051.212364,600,7114.660431
3930.639754,600,7140.707504
3116.551219,600,7166.707723
2810.218016,600,7222.105917
-7504.472539,600,7248.16754
3929.587359,600,7274.083129
2348.115738,600,7311.295279
5218.65369,600,7337.274136
837.704122,600,7381.728009
3705.787084,600,7407.608148
5580.789954,600,7444.604542
65.245505,600,7470.459611
3086.25273,600,7496.054662
2806.966715,600,7532.334821
-390.371959,600,7576.053001
4213.618864,600,7601.747223
2219.183405,600,7627.470734
2329.802373,600,7664.771327
2497.499617,600,7690.7813
3308.428102,600,7735.398017
1086.275611,600,7772.73203
2274.589713,600,7798.805508
2448.071562,600,7824.924816
2810.534393,600,7862.153952
5286.044132,600,7906.735643
1085.319671,600,7932.727976
2531.856896,600,7958.544057
-2969.768594,600,7995.993065
1939.656476,600,8021.964046
3099.588501,600,8066.633904
1488.148325,600,8103.796509
1474.240972,600,8129.808511
1024.945226,600,8155.891288
3682.565709,600,8181.900411
3031.853652,600,8218.949627
2377.848293,600,8263.50068
1094.329697,600,8289.716468
3859.157562,600,8327.033172
3161.315127,600,8353.176857
3405.84674,600,8379.084951
4616.499404,600,8423.579324
3586.691277,600,8460.850861
-13705.610149,600,8488.131095
1846.263562,600,8514.046637
2413.422747,600,8551.091904
1239.17598,600,8595.693226
3804.272281,600,8621.691581
508.360599,600,8658.809453
4826.170118,600,8684.723314
2257.657533,600,8710.63482
2414.849496,600,8755.200961
3946.376218,600,8792.54073
4417.307824,600,8818.560137
517.288506,600,8844.515762
3450.995985,600,8881.871169
2015.047473,600,8926.240825
1794.058937,600,8952.2712
4301.081972,600,8978.322947
4904.591356,600,9015.715003
4714.964452,600,9041.690665
2644.107676,600,9067.632402
4971.94224,600,9123.444606
2326.273486,600,9149.439835
6725.812208,600,9175.566183
2422.214214,600,9212.96702
4032.263812,600,9238.589511
4387.961284,600,9282.302855
-411.611143,600,9307.921873
4192.07156,600,9344.534739
5600.998043,600,9370.472798
2512.789306,600,9396.397916
4472.479556,600,9452.040165
2413.685236,600,9477.964469
3489.859073,600,9503.844971
920.457914,600,9529.910217
1582.475228,600,9567.123309
2544.460181,600,9611.490925
5644.150671,600,9637.5985
2496.634211,600,9674.678036
6258.549794,600,9700.632209
2404.825918,600,9726.479632
2511.294058,600,9781.963827
3916.836881,600,9807.969051
3046.580461,600,9833.903159
2478.839725,600,9859.890903
2920.563976,600,9896.911172
7055.152216,600,9922.992435
3339.15456,600,9967.716825
3158.055162,600,10004.944495
