#{"t_start": 1656794363.5078697, "env_id": "uav-v0"}
r,l,t
-22361.765421,600,26.088773
-15560.536627,600,51.690203
-16929.296598,600,77.048249
-14696.862821,600,113.582915
-7643.494811,600,138.741353
-5279.525849,600,182.453131
-6955.734058,600,218.879875
-5508.677324,600,244.333535
-8163.195515,600,269.810211
-4160.923717,600,295.250169
-6661.191443,600,349.569499
-13077.564243,600,375.013001
-4163.78697,600,400.520583
-5992.346182,600,435.928083
-3543.72268,600,461.01626
-12943.110941,600,503.702584
-6564.620212,600,528.91072
-3033.281625,600,564.753013
-1866.742522,600,590.084481
-3180.906449,600,615.470281
694.020132,600,669.612826
-6355.917449,600,694.978394
-6251.731767,600,720.20136
-7743.280416,600,756.453312
-2197.042215,600,781.897464
-932.773207,600,807.640737
-3267.717387,600,851.346857
-2847.302832,600,887.393139
-5029.202928,600,912.726718
-5276.164344,600,938.008832
-2519.559894,600,974.17192
-1428.643719,600,1017.605798
-1309.515979,600,1043.000461
-1187.360264,600,1068.412906
-3029.140313,600,1104.667655
-9111.034699,600,1130.146419
-1815.963492,600,1173.564148
-1167.798375,600,1209.450622
-7022.355526,600,1234.850711
-3868.369014,600,1260.208989
-3166.587141,600,1296.076051
1933.462265,600,1339.576892
1134.937621,600,1365.019991
-873.897798,600,1390.384506
-3336.29263,600,1427.096215
-3108.466788,600,1452.659672
-1238.8716,600,1496.191326
637.534064,600,1532.599176
-965.421615,600,1557.896911
-6047.55611,600,1583.335569
581.150268,600,1608.711189
-1152.90706,600,1644.718307
573.961191,600,1688.169277
-114.76812,600,1713.587513
-670.946616,600,1749.737864
249.054683,600,1775.237195
81.181149,600,1800.950992
-2653.559198,600,1844.25763
1170.936266,600,1880.057505
1425.651593,600,1905.318685
-260.376119,600,1930.579712
7.507596,600,1966.504671
1860.187535,600,2009.803788
-624.423155,600,2035.271347
2314.891603,600,2071.057502
-1983.046072,600,2096.311296
-251.008978,600,2121.720588
770.341681,600,2165.330379
1944.577454,600,2201.711364
-68.913715,600,2227.03722
-10615.460384,600,2252.191544
-4981.420498,600,2287.485348
-4156.565777,600,2330.052319
-1532.416036,600,2355.038794
-713.84844,600,2380.083474
304.987775,600,2415.48262
-2684.106271,600,2440.853951
1476.213599,600,2466.196798
2091.257227,600,2520.144803
-1173.71371,600,2545.449077
931.146808,600,2570.768616
1915.260684,600,2606.897213
-2321.061119,600,2632.30786
2562.862278,600,2675.598643
-1147.568998,600,2701.010357
1272.526795,600,2737.464275
2170.075473,600,2762.912712
1125.941193,600,2788.249177
1083.284829,600,2842.384487
3990.800324,600,2867.760149
2493.623975,600,2893.119743
754.913192,600,2918.465936
3125.212434,600,2953.619502
250.577889,600,2996.387265
1932.71737,600,3021.379108
395.20387,600,3056.426683
966.03161,600,3081.45439
-441.265711,600,3106.406616
173.321216,600,3159.048743
1382.727463,600,3184.02692
1200.874338,600,3209.075513
-1312.329785,600,3234.15028
2011.490345,600,3269.583305
3085.864859,600,3294.642158
3113.953033,600,3337.421731
2830.475557,600,3372.659173
-1360.675264,600,3397.725774
3528.487684,600,3422.761312
-1691.62762,600,3447.728966
517.522523,600,3500.847864
3392.691505,600,3525.789395
540.507733,600,3550.833052
2452.309424,600,3586.053952
1872.45051,600,3611.209529
2673.725391,600,3653.858512
1127.25633,600,3678.924475
2308.496077,600,3714.164459
2882.460855,600,3739.275612
5212.308329,600,3764.375129
1612.173288,600,3817.886288
847.290825,600,3842.890775
2093.79022,600,3867.880135
3393.050387,600,3903.094456
1783.236599,600,3928.084946
-276.631486,600,3953.016073
4486.824903,600,3995.521222
1696.874625,600,4030.749865
-338.090449,600,4055.446507
2484.696314,600,4080.136503
2065.259555,600,4114.637685
890.708737,600,4156.615227
-303.039391,600,4181.276427
880.538556,600,4206.210577
1682.352911,600,4241.299332
583.975632,600,4266.293057
1656.622087,600,4308.925021
1828.669063,600,4344.18513
2251.2401,600,4369.236627
2292.954261,600,4394.150617
1224.227656,600,4429.468932
3051.542368,600,4471.934839
-4001.618429,600,4496.951788
2754.687081,600,4521.905313
1226.079137,600,4557.066325
351.501431,600,4582.210613
3864.747616,600,4624.659955
950.997459,600,4659.985473
714.587035,600,4685.050074
1104.770055,600,4710.222378
1234.96586,600,4735.269471
4051.578658,600,4770.703746
1858.640725,600,4813.670249
4526.734817,600,4838.782281
2506.208104,600,4873.996017
-324.231855,600,4898.781991
3436.461103,600,4923.798912
287.389937,600,4966.470603
970.573349,600,5001.719432
4768.966179,600,5026.706623
4645.042493,600,5051.818265
1896.538484,600,5087.395109
2199.744684,600,5130.452545
718.55195,600,5155.491652
3017.206758,600,5190.849359
1538.746953,600,5215.955783
1623.12647,600,5240.882522
3604.309643,600,5283.475012
1703.651392,600,5318.419895
3709.979074,600,5343.333485
2582.284884,600,5368.416226
4932.616723,600,5403.609582
1983.487022,600,5446.358219
3747.439904,600,5471.305491
-2307.619966,600,5496.348663
4100.992657,600,5531.406226
4708.558466,600,5556.406184
3516.04757,600,5581.328475
2489.826894,600,5634.272743
3347.545657,600,5659.233102
1017.284968,600,5684.070488
2782.060871,600,5719.112416
549.361982,600,5744.048079
1831.614853,600,5786.140848
-414.980399,600,5810.712444
