#{"t_start": 1656794363.5197632, "env_id": "uav-v0"}
r,l,t
-21774.619461,600,28.367101
-6542.338685,600,56.69251
-11541.788676,600,85.108642
-10222.090685,600,129.488499
-4230.264803,600,157.97699
-6642.682147,600,206.93052
-10599.682468,600,252.395698
-2655.481539,600,280.421209
-5095.941983,600,309.004477
-6607.249093,600,337.732736
-3238.17435,600,404.984803
-9819.198129,600,433.553035
-5227.953483,600,461.550978
-12098.553419,600,506.670829
-7036.842409,600,535.0347
-1860.269473,600,584.991091
-13917.866308,600,613.789262
-14555.821154,600,659.074761
-15055.072555,600,687.627934
-17124.080159,600,715.78978
1079.44669,600,782.675837
-9666.933742,600,810.810511
-5484.006551,600,839.252711
-12244.270119,600,884.589875
-10338.673009,600,913.295167
2454.667492,600,941.845126
-5779.738116,600,991.188654
80.809026,600,1036.963881
-4752.543048,600,1065.832536
-7335.014922,600,1094.387858
-15253.244632,600,1138.706273
-6886.436937,600,1189.451123
-7336.678069,600,1217.248992
-27613.572141,600,1246.075237
-3280.832318,600,1291.684995
-11619.400673,600,1319.837749
-6922.902686,600,1369.885661
-21129.947927,600,1416.054337
-5143.53323,600,1444.63407
-14735.764858,600,1472.844017
-1953.426513,600,1520.519006
398.417065,600,1569.643857
-6285.103622,600,1598.209518
-18992.473921,600,1626.417153
-3968.143838,600,1671.350564
-17189.355277,600,1700.190984
-39182.683963,600,1749.452757
-2309.724366,600,1793.992954
-1917.227886,600,1822.878328
3299.296042,600,1850.658437
-6848.601342,600,1879.433065
-3825.413989,600,1926.364176
-2649.591911,600,1976.231447
-9216.503431,600,2004.740987
-4851.346735,600,2050.219437
-758.566264,600,2078.706813
-4996.129346,600,2107.071658
-2311.530204,600,2156.846427
-2063.582475,600,2202.518883
-4261.017392,600,2231.295465
-1709.437718,600,2259.336474
-1515.216672,600,2306.179106
-18668.235019,600,2355.729638
-10957.890298,600,2384.610631
-1397.558068,600,2430.428819
634.531135,600,2458.716507
1502.507239,600,2487.309469
664.979924,600,2537.097559
-2396.482644,600,2584.000621
-7470.596097,600,2612.356268
178.830929,600,2640.866388
-2422.841098,600,2687.595642
-12967.481972,600,2738.070891
731.696617,600,2766.879484
54.900434,600,2794.865057
-2289.823558,600,2840.849269
-1225.617497,600,2869.472681
-1517.640604,600,2897.578077
-3638.563004,600,2964.197489
-9462.690549,600,2992.933097
1016.093969,600,3021.658495
-4158.63062,600,3067.458003
-4455.602317,600,3095.633725
-9372.387477,600,3145.597582
-1677.183632,600,3174.471413
-1218.338248,600,3220.379547
58.907877,600,3249.010563
-877.822795,600,3277.530425
2108.589079,600,3344.953734
-430.040591,600,3373.089708
-284.026131,600,3401.788384
-3222.345388,600,3430.467843
1619.531378,600,3475.884462
1085.965609,600,3525.735043
-2357.523875,600,3553.784169
3239.982513,600,3596.601508
687.956859,600,3625.019389
624.612918,600,3653.602545
-9313.10003,600,3721.070858
-1688.33673,600,3749.605961
-9.169051,600,3777.740602
-3388.320154,600,3806.281686
-144.156022,600,3851.333084
1770.512168,600,3880.938023
-1031.579237,600,3930.205826
1239.214776,600,3977.242067
1387.898908,600,4005.324955
-735.556672,600,4034.086654
3183.678459,600,4062.629537
1496.494849,600,4128.981071
-193.491515,600,4157.70788
-621.297695,600,4185.735894
1770.128315,600,4231.443398
2837.795519,600,4259.887748
1575.675112,600,4309.789547
-261.053747,600,4338.26527
-304.654804,600,4382.749222
2267.129817,600,4411.505755
-1690.840653,600,4439.625496
3231.987218,600,4506.731389
1686.182896,600,4534.725912
1541.301707,600,4563.49611
2678.849108,600,4608.870868
935.827606,600,4636.934252
-5703.472958,600,4665.395009
1814.827058,600,4715.352755
361.023679,600,4761.49083
-2579.997456,600,4789.469629
5378.679839,600,4818.046947
1081.289595,600,4863.450526
99.779013,600,4912.936027
-285.539225,600,4941.591006
2623.397636,600,4969.674444
165.930117,600,5017.004006
869.228574,600,5045.430041
59.59881,600,5095.114044
-1756.297592,600,5141.109774
461.0562,600,5169.080983
-4730.182709,600,5197.756205
3008.927966,600,5243.772647
-636.503732,600,5293.489043
1276.124816,600,5322.291939
1085.341116,600,5350.408702
634.071005,600,5397.192418
-746.126364,600,5425.739368
2296.979584,600,5476.116699
2287.805178,600,5521.621369
3150.187557,600,5549.597863
2925.375967,600,5578.411593
3304.803728,600,5607.179835
2520.305504,600,5651.957446
-4761.805139,600,5702.383866
3996.980367,600,5730.32169
5844.021198,600,5775.088825
5725.489179,600,5803.328025
1081.383096,600,5831.342234
2125.73314,600,5881.839826
-1070.546318,600,5925.685729
2650.988522,600,5954.487155
3640.905185,600,5982.858393
974.188756,600,6028.636935
-43.539268,600,6078.759413
3072.560639,600,6106.733415
1660.106987,600,6153.883197
1071.457675,600,6181.976629
839.966842,600,6210.316622
2256.151132,600,6260.494285
4001.015102,600,6305.932891
-2551.614531,600,6334.272329
415.629354,600,6362.574621
541.058086,600,6407.824877
3173.644386,600,6457.157213
-1128.496751,600,6485.939871
5512.407908,600,6514.350749
1945.468141,600,6558.215869
4140.089171,600,6587.065815
1550.247129,600,6615.65489
-1606.554915,600,6680.352402
3590.023851,600,6708.503005
6341.854342,600,6736.632642
419.381971,600,6782.024527
1186.500067,600,6810.279681
1074.105087,600,6859.865782
298.727995,600,6888.25699
120.90991,600,6933.043983
3446.016879,600,6961.692832
5901.149278,600,6989.890438
-8157.512107,600,7056.134774
570.645806,600,7084.443565
663.739339,600,7112.266954
4214.07947,600,7140.871539
3350.270651,600,7187.188238
2504.396717,600,7237.649392
4253.004854,600,7265.784595
2970.099946,600,7311.081695
4581.38138,600,7339.50643
4525.892436,600,7367.881636
-374.429483,600,7435.432658
6130.334955,600,7463.204633
887.95589,600,7491.480701
3570.078443,600,7519.816193
934.607043,600,7563.950269
-118.064091,600,7592.566742
2565.924064,600,7641.411966
1971.294671,600,7686.699734
-18355.330174,600,7714.536527
-1214.519619,600,7743.133968
843.186915,600,7772.25511
3934.278534,600,7839.779207
1238.094392,600,7868.547801
2862.968297,600,7896.799201
2903.238599,600,7943.13649
821.919413,600,7971.906492
2145.365274,600,8021.23859
966.35953,600,8049.49289
5348.609124,600,8096.547306
1349.836397,600,8124.744695
3011.818551,600,8153.232005
2266.484594,600,8220.497569
2949.559854,600,8249.220602
3852.004497,600,8277.7267
3924.611985,600,8323.044168
3644.076909,600,8351.767833
-13261.632287,600,8401.510536
4362.707084,600,8429.901487
3085.964049,600,8475.1621
4482.961454,600,8503.62837
847.977966,600,8531.954398
