#{"t_start": 1656758304.464797, "env_id": "uav-v1"}
r,l,t
-316.86886,600,17.940844
-2596.041158,600,35.173782
-2614.681736,600,52.26925
-3207.690525,600,80.325206
-1754.528336,600,97.964999
75.160163,600,129.747903
-1692.797445,600,159.17413
-593.13064,600,176.844614
-224.385754,600,193.995982
-2214.379665,600,211.234601
-380.526539,600,252.737763
-1520.976527,600,269.886331
-1378.633224,600,287.435642
-774.404202,600,316.935558
-81.128379,600,334.6146
-248.751623,600,366.495121
-455.901104,600,384.116846
215.88199,600,413.177757
123.219458,600,430.448087
-44.676058,600,447.666984
-173.811266,600,489.239865
-556.560594,600,507.021224
130.110962,600,524.516942
-500.995919,600,554.112319
18.585045,600,571.691067
183.421628,600,589.053188
104.819954,600,619.05668
-164.536312,600,646.982632
-96.325134,600,663.934644
167.306774,600,680.910411
337.657153,600,709.856472
-1.358627,600,741.220441
79.213358,600,758.754222
179.47212,600,776.42325
63.481527,600,805.743566
177.516489,600,822.909609
45.586245,600,853.386759
-367.718186,600,881.593762
306.829623,600,899.160612
587.706798,600,916.767357
15.262941,600,946.556177
382.447318,600,978.351217
566.342472,600,995.967882
225.919914,600,1013.739347
44.45776,600,1041.787129
166.827052,600,1059.057384
8.065611,600,1089.491302
663.048147,600,1117.947798
350.312364,600,1135.476633
611.755918,600,1153.103684
514.339296,600,1170.824044
487.588559,600,1200.248246
-2.14583,600,1231.855309
663.433528,600,1249.07345
306.907661,600,1277.763674
338.955204,600,1294.907066
284.943326,600,1312.120782
15.875706,600,1342.683624
360.244656,600,1372.308846
322.266895,600,1389.902365
413.898832,600,1407.570732
356.598787,600,1437.764177
344.945896,600,1469.658985
340.626206,600,1486.687087
180.108196,600,1515.394719
666.884048,600,1532.469748
420.761262,600,1549.515495
279.467873,600,1580.919793
479.137666,600,1610.486693
387.945699,600,1628.159455
-130.002031,600,1645.741193
602.678001,600,1675.643848
489.303219,600,1706.291709
-157.328515,600,1723.500665
347.433211,600,1740.829981
585.370162,600,1768.999961
348.617793,600,1786.145207
644.505319,600,1803.868217
685.470402,600,1847.890105
533.557044,600,1865.512474
816.078673,600,1883.168889
-306.002063,600,1913.123544
796.694098,600,1930.741659
477.632286,600,1961.095318
331.913455,600,1978.338192
949.677653,600,2006.564553
785.317566,600,2023.654508
236.381579,600,2041.307745
691.410855,600,2085.284983
669.986372,600,2102.898496
550.518825,600,2120.461568
691.373404,600,2137.992909
395.969835,600,2166.024025
187.744522,600,2196.4807
711.739164,600,2213.573778
361.567775,600,2242.325145
972.793863,600,2259.79255
460.151602,600,2277.32122
682.494754,600,2321.270054
361.875086,600,2338.343172
644.480458,600,2355.64443
392.403306,600,2372.795596
418.59911,600,2401.024289
713.026477,600,2418.240449
577.792493,600,2449.255593
808.050469,600,2478.348661
550.628865,600,2495.677735
604.946681,600,2512.705327
548.298157,600,2529.724985
838.924251,600,2570.679099
365.490849,600,2587.619106
458.535298,600,2604.903548
792.035309,600,2634.118807
647.70967,600,2651.772981
422.093728,600,2682.940461
846.706815,600,2699.97672
522.445981,600,2728.520711
885.618595,600,2745.660616
962.504893,600,2762.757665
509.657035,600,2806.481074
558.847662,600,2823.93176
685.838526,600,2841.611205
668.053831,600,2870.187246
817.221278,600,2887.423425
658.957776,600,2904.654516
382.816392,600,2935.323988
21.749937,600,2963.967754
555.051974,600,2981.12225
781.086151,600,2998.374378
-2021.096738,600,3027.197019
767.525767,600,3057.623417
146.36945,600,3074.369165
1224.932516,600,3091.249456
758.550733,600,3119.745329
515.771389,600,3137.072767
948.607094,600,3167.827155
1006.677954,600,3196.42343
596.820446,600,3213.750451
817.175973,600,3231.126249
746.660665,600,3259.836862
809.867748,600,3290.467279
593.019806,600,3307.602137
843.221594,600,3324.9282
380.432269,600,3353.817312
392.032628,600,3371.081844
583.991119,600,3401.840164
990.487852,600,3430.472537
787.918516,600,3447.641128
744.75564,600,3464.862619
901.801395,600,3481.972359
586.289125,600,3509.919924
527.482449,600,3539.974603
381.277302,600,3556.986747
720.137983,600,3584.817626
581.486771,600,3601.836254
640.133013,600,3618.835863
807.193121,600,3649.063846
542.23785,600,3676.948506
578.381979,600,3694.041035
798.078913,600,3711.220973
125.212576,600,3739.355701
1077.432076,600,3769.637892
636.016217,600,3786.54746
882.266605,600,3814.495172
438.269699,600,3831.448807
