#{"t_start": 1656794363.5021756, "env_id": "uav-v0"}
r,l,t
-15330.333798,600,26.055131
-10356.812796,600,51.569607
-10274.203287,600,77.108141
-7307.717825,600,114.299611
-4854.712947,600,139.943443
-19102.242532,600,183.697705
-9876.956287,600,220.806181
-22557.293757,600,246.304913
-13425.877819,600,271.83766
-22050.834068,600,297.371174
-21023.124882,600,352.598204
-7192.562228,600,378.209686
-3416.612177,600,403.762701
-3321.048182,600,440.731516
-16943.448666,600,466.294633
-5614.814138,600,510.022224
-5230.655586,600,535.583806
-8306.308222,600,572.519513
-3514.629622,600,598.053622
-4174.828038,600,623.595896
-14960.862856,600,678.668591
-15868.494627,600,704.234117
-8028.018574,600,729.76391
-6640.001864,600,766.549155
-3542.698537,600,792.19982
-25484.883845,600,817.810404
-9601.01206,600,861.456603
-2414.090922,600,898.343295
-6831.692696,600,923.936728
-2861.794081,600,949.55259
-5135.799425,600,986.380268
-5514.390066,600,1030.214143
-2574.078049,600,1055.76243
-3389.311082,600,1081.383528
-1306.278123,600,1118.31254
-1833.403459,600,1143.918042
-2894.058994,600,1187.625276
639.985945,600,1224.44087
-9932.122318,600,1250.102797
212.572152,600,1275.690101
-1931.800711,600,1312.47165
-3146.865188,600,1356.295796
1550.268476,600,1381.898805
-4625.667253,600,1407.485614
-1039.89421,600,1444.300624
-3456.903949,600,1469.904882
-8872.76366,600,1513.5625
3997.331144,600,1550.302845
4510.666603,600,1575.967235
-288.340128,600,1601.552268
2875.345969,600,1627.057354
-1616.098011,600,1663.862534
-2270.166075,600,1707.528148
-4199.642356,600,1733.084535
-1377.375788,600,1769.781478
-2212.25657,600,1795.416931
-3103.947486,600,1820.992119
-6983.033126,600,1864.695168
-4922.239635,600,1901.559829
-1653.3331,600,1927.178654
-3768.07302,600,1952.786909
-586.903602,600,1989.544508
-2470.592104,600,2033.437167
826.309674,600,2059.022452
-7523.099614,600,2095.732207
544.194051,600,2121.434423
2509.845382,600,2147.04194
-665.399377,600,2190.703739
1182.491565,600,2227.479563
-1610.300554,600,2253.177364
-1920.111598,600,2278.760569
-1248.981392,600,2315.542745
-3335.163883,600,2359.32725
-5781.502727,600,2384.972618
-8595.531966,600,2410.590214
67.598715,600,2447.334281
-788.060406,600,2472.983377
-1823.128439,600,2498.567946
-4977.144652,600,2553.394078
-3618.887192,600,2579.046382
-10548.466256,600,2604.658081
2017.111462,600,2641.41367
1294.475497,600,2667.027597
-526.266674,600,2710.921943
-1783.722393,600,2736.529702
-1884.731162,600,2773.216927
-5250.142585,600,2798.868959
187.249783,600,2824.456308
-388.850205,600,2879.299435
-1765.889868,600,2904.974611
2075.867794,600,2930.660718
-4783.523287,600,2956.332115
627.799168,600,2993.097479
-1209.607214,600,3036.976845
-1025.814775,600,3062.553391
1229.900506,600,3099.262697
-1564.782335,600,3124.86863
1733.573304,600,3150.509517
2643.296261,600,3205.406896
801.145296,600,3231.05048
2375.379302,600,3256.687805
2369.06966,600,3282.305527
-424.665158,600,3318.982479
2031.647505,600,3344.610643
553.540898,600,3388.438607
-1652.351338,600,3425.227454
1855.264876,600,3450.778942
1918.152662,600,3476.388
1101.848826,600,3502.004955
1099.561882,600,3556.914143
-948.357379,600,3582.560928
2246.388652,600,3608.166079
-1000.87647,600,3644.902192
2896.588947,600,3670.54337
-2238.64714,600,3714.403794
-384.875315,600,3740.05831
2205.135358,600,3776.798869
1888.223546,600,3802.419561
-2322.121011,600,3828.109968
-4713.415535,600,3883.509335
2853.342685,600,3909.164801
4057.727316,600,3934.823561
-2535.767116,600,3971.543316
420.168553,600,3997.185824
516.600418,600,4022.887575
826.281898,600,4066.763798
1784.747505,600,4103.56212
873.076781,600,4129.213224
-2159.492774,600,4154.890698
2578.414141,600,4191.641994
814.690141,600,4235.345353
148.765761,600,4260.994554
-4740.28079,600,4286.64019
-287.121367,600,4323.364569
2557.979108,600,4348.996427
-1595.890552,600,4392.941689
3174.781296,600,4429.681318
2565.131392,600,4455.326939
3077.994729,600,4480.988042
1641.889018,600,4517.708808
1146.613972,600,4561.545273
807.334772,600,4587.146261
-4867.474714,600,4612.701788
1311.655436,600,4649.343815
4468.874415,600,4674.962281
-6590.277303,600,4718.684025
3142.963631,600,4755.345204
-43.08722,600,4780.922212
5788.762455,600,4806.526621
270.201744,600,4832.135375
2199.770483,600,4868.765721
-5979.585798,600,4912.502309
3340.193601,600,4938.141174
-5889.243062,600,4974.809561
1712.840406,600,5000.387317
824.291651,600,5026.000182
-658.567856,600,5069.744971
834.672323,600,5106.477638
3760.606382,600,5132.109613
2136.305251,600,5157.730355
1380.186568,600,5194.456959
2625.414649,600,5238.223492
806.432828,600,5263.803526
2100.5234,600,5300.499953
5520.639867,600,5326.102492
2288.946784,600,5351.728607
3742.891812,600,5395.522918
-1374.463118,600,5432.170992
-451.046272,600,5457.75387
3664.206746,600,5483.380041
3297.611201,600,5520.107072
-197.325619,600,5563.905329
2155.894029,600,5589.532886
2377.255371,600,5615.20799
4879.479458,600,5651.898849
-5109.543748,600,5677.525663
1099.337741,600,5703.243607
3229.822011,600,5758.109191
552.357905,600,5783.643051
2203.577895,600,5809.243386
3697.164047,600,5845.986279
553.886391,600,5871.601464
2562.119623,600,5915.422064
3482.687893,600,5941.085298
1805.740541,600,5977.799383
2055.271787,600,6003.47486
3313.833571,600,6029.12337
1756.189376,600,6083.996304
4103.03809,600,6109.579852
4663.876913,600,6135.207532
2310.595284,600,6160.810669
2055.52374,600,6197.558668
2870.881099,600,6241.342184
5025.465533,600,6266.943372
4224.126296,600,6303.721547
4453.862848,600,6329.335425
327.383466,600,6354.974798
2415.851478,600,6409.842603
233.279141,600,6435.522648
1301.69492,600,6461.119773
-21.851847,600,6486.825855
4578.453178,600,6523.537253
2804.857594,600,6549.155207
4139.537739,600,6592.913217
389.03119,600,6629.648001
2695.363798,600,6655.284539
5337.80725,600,6680.862804
2037.841918,600,6706.521286
2625.138971,600,6761.417204
-8269.10332,600,6786.966001
3830.601577,600,6812.560935
-2477.006959,600,6849.253437
4481.679082,600,6874.832018
2249.950362,600,6918.54402
391.974572,600,6944.134433
-2888.79853,600,6980.839703
-4551.420368,600,7006.347566
3979.316282,600,7031.908715
2972.965944,600,7086.766163
2669.979013,600,7112.320263
4749.269424,600,7137.922689
5827.618563,600,7174.610675
1908.498307,600,7200.271608
212.338569,600,7243.944464
1954.027453,600,7269.522545
4069.257775,600,7306.21919
4943.66641,600,7331.796414
616.300156,600,7357.377411
4175.222041,600,7393.52633
486.148165,600,7436.761611
-253.111918,600,7462.125862
4391.333284,600,7487.472816
4973.332787,600,7523.593331
3186.636184,600,7548.912893
3938.939703,600,7592.144193
2575.109577,600,7628.128962
4665.736558,600,7653.485241
3678.96497,600,7678.884426
4389.635903,600,7714.838228
5111.886204,600,7758.155419
1629.205813,600,7783.788889
1682.489187,600,7809.09675
5187.91972,600,7845.144562
2967.447728,600,7870.466212
2062.989174,600,7913.729324
2799.076879,600,7949.677764
3927.066783,600,7975.092731
3864.451033,600,8000.431339
2938.153884,600,8025.76019
5197.958842,600,8061.767672
2596.956025,600,8105.110884
4948.402682,600,8130.462477
-4249.139206,600,8166.436963
4887.197711,600,8191.865571
894.59407,600,8217.260038
1566.954931,600,8260.570979
2258.240806,600,8296.581056
1258.173609,600,8321.91317
5372.824748,600,8347.271877
6982.004256,600,8383.265631
4395.611569,600,8426.54056
4668.105604,600,8451.907263
2252.707554,600,8487.875976
3073.019043,600,8513.294363
3112.254778,600,8538.668745
-5365.042974,600,8581.956053
3887.49534,600,8617.973553
32.904045,600,8643.368434
5128.671686,600,8668.721952
2614.363064,600,8704.695797
5407.996222,600,8748.020028
5262.066041,600,8773.383968
6182.387052,600,8798.751532
3508.647154,600,8834.782125
4297.444676,600,8860.160584
-7277.386411,600,8885.522691
3985.284341,600,8939.430649
3361.93759,600,8964.826038
5877.638021,600,8990.18456
5678.430693,600,9026.160175
3019.28236,600,9051.554901
3660.775173,600,9094.843571
5514.322035,600,9120.210126
5653.142046,600,9156.211339
3093.195442,600,9181.593424
5860.394935,600,9206.942894
6169.684519,600,9260.867756
6913.90872,600,9286.274804
4590.284454,600,9311.677497
126.20936,600,9337.01363
5107.534014,600,9373.039848
3288.625073,600,9416.303977
3503.203083,600,9441.648376
4915.703376,600,9477.633045
3580.185945,600,9503.050929
4228.291386,600,9528.450028
3909.046591,600,9582.369262
7251.265337,600,9607.754694
2343.567928,600,9633.115042
5502.210916,600,9658.463669
7512.598948,600,9694.453033
240.72792,600,9719.821828
2332.192878,600,9763.072752
4111.351465,600,9799.020507
4742.294071,600,9824.407916
2255.172792,600,9849.797785
2643.38886,600,9875.155005
5274.153104,600,9929.137334
4446.225126,600,9954.519965
2501.987665,600,9979.894831
1154.997688,600,10015.876232
6080.088544,600,10041.239668
3530.038444,600,10084.48004
4148.942756,600,10109.821052
5827.011381,600,10145.818139
6390.007701,600,10171.176209
6066.61246,600,10196.528465
5499.898216,600,10250.483966
3743.455347,600,10275.860262
3075.719182,600,10301.24114
3998.134594,600,10337.226461
7165.262957,600,10362.641506
4059.785649,600,10405.95545
4300.605329,600,10431.280551
5511.942113,600,10467.260465
2813.466592,600,10492.643978
2845.042976,600,10518.012613
-163.513724,600,10554.009165
4842.688975,600,10597.360864
5066.732521,600,10622.721766
5090.581289,600,10648.089753
3257.663145,600,10684.20712
3388.156736,600,10709.606924
747.738303,600,10752.870802
5996.145209,600,10788.857073
4028.061564,600,10814.250188
2587.920685,600,10839.632667
4176.005694,600,10875.602728
6278.156378,600,10918.917392
6558.839967,600,10944.221733
3108.612434,600,10969.564939
7494.448878,600,11005.531022
6761.1266,600,11030.865734
4818.012113,600,11074.057442
4857.536446,600,11110.019615
3211.580728,600,11135.355285
4345.615642,600,11160.700113
4597.50013,600,11186.034559
4741.950208,600,11239.937241
3538.853679,600,11265.307853
4552.588865,600,11290.650179
3272.766946,600,11326.629838
-10282.346688,600,11352.004395
6933.636686,600,11377.398272
4360.369339,600,11431.3266
2460.16648,600,11456.731435
5315.874776,600,11482.124058
6140.099896,600,11507.482348
3893.152091,600,11543.466809
5323.365819,600,11586.838834
4467.119902,600,11612.189972
4697.14437,600,11648.166468
2548.915563,600,11673.599926
7459.526389,600,11698.998583
4628.962307,600,11742.276011
4640.438669,600,11778.248898
2500.312664,600,11803.575472
2570.004891,600,11828.897835
6324.857045,600,11864.859964
7260.427726,600,11908.350125
4996.03678,600,11933.857
5272.146271,600,11959.185983
4249.000667,600,11995.213528
4336.681019,600,12020.595272
2213.391513,600,12045.934291
5713.071286,600,12099.836839
3000.015092,600,12125.187328
1109.636676,600,12150.534371
5681.074707,600,12186.486831
5234.373453,600,12211.835748
4446.337317,600,12255.166912
4259.072804,600,12280.491495
3754.388541,600,12316.455854
5135.257995,600,12341.788601
4104.58097,600,12367.123103
6420.430611,600,12420.998791
6967.407677,600,12446.369734
9348.603075,600,12471.892929
5291.193559,600,12497.220023
5193.766508,600,12533.21415
1240.728857,600,12576.55276
6522.360413,600,12601.910169
6653.416469,600,12637.857522
3071.157106,600,12663.227528
5758.425394,600,12688.593178
5582.531689,600,12742.455047
8115.274759,600,12767.850893
6595.06994,600,12793.29991
3764.467319,600,12818.704882
100.08693,600,12854.681971
6765.235487,600,12880.068984
6309.15282,600,12923.378286
5803.058329,600,12959.344683
6795.491142,600,12984.712651
3806.666296,600,13010.087874
4391.240395,600,13035.416267
8756.186928,600,13089.342347
6837.665075,600,13114.752261
1849.066327,600,13140.113736
4778.15771,600,13176.073291
3581.24535,600,13201.466855
4657.719556,600,13244.77541
6074.758513,600,13270.083879
4723.485591,600,13306.04663
6750.065807,600,13331.437838
3249.699246,600,13356.947375
8316.02021,600,13410.858558
2542.121645,600,13436.204335
5699.835451,600,13461.562505
5735.308875,600,13497.528301
4811.248794,600,13522.873261
